persona_id,risk_tier,rank,top1,top3,score_true,top_candidate,condition
P0012,T1,6,0,0,0.005135783364293679,P0082,c3_per_doc_pseudonym
P0013,T2,4,0,0,0.017346091121083575,P0033,c3_per_doc_pseudonym
P0014,T3,1,1,1,0.144700442057249,P0014,c3_per_doc_pseudonym
P0016,T2,1,1,1,0.01722930823076082,P0016,c3_per_doc_pseudonym
P0017,T3,1,1,1,0.12388463431561139,P0017,c3_per_doc_pseudonym
P0018,T1,3,0,1,0.008258851686815425,P0010,c3_per_doc_pseudonym
P0019,T2,4,0,0,0.01577941301732295,P0011,c3_per_doc_pseudonym
P0021,T1,2,0,1,0.014956868276688044,P0061,c3_per_doc_pseudonym
P0022,T2,1,1,1,0.02271832080901063,P0022,c3_per_doc_pseudonym
P0023,T3,1,1,1,0.16996826865884807,P0023,c3_per_doc_pseudonym
P0024,T1,1,1,1,0.022969876523736103,P0024,c3_per_doc_pseudonym
P0026,T3,1,1,1,0.13903568673815356,P0026,c3_per_doc_pseudonym
P0027,T1,9,0,0,0.0035970926031123887,P0036,c3_per_doc_pseudonym
P0028,T2,2,0,1,0.017135584500385263,P0092,c3_per_doc_pseudonym
P0029,T3,1,1,1,0.19591036133912879,P0029,c3_per_doc_pseudonym
P0031,T2,2,0,1,0.014383796794507915,P0057,c3_per_doc_pseudonym
P0032,T3,1,1,1,0.16374289780938783,P0032,c3_per_doc_pseudonym
P0033,T1,1,1,1,0.03459990051241648,P0033,c3_per_doc_pseudonym
P0034,T2,5,0,0,0.014591133623113336,P0114,c3_per_doc_pseudonym
P0036,T1,2,0,1,0.017192024901996044,P0009,c3_per_doc_pseudonym
P0037,T2,7,0,0,0.011395007910066632,P0029,c3_per_doc_pseudonym
P0038,T3,1,1,1,0.17540343912148498,P0038,c3_per_doc_pseudonym
P0039,T1,2,0,1,0.02134861246103296,P0051,c3_per_doc_pseudonym
P0041,T3,1,1,1,0.1572313236979964,P0041,c3_per_doc_pseudonym
P0042,T1,2,0,1,0.010905732204091977,P0022,c3_per_doc_pseudonym
P0043,T2,5,0,0,0.02003746423186726,P0074,c3_per_doc_pseudonym
P0044,T3,1,1,1,0.12020010950543805,P0044,c3_per_doc_pseudonym
P0046,T2,5,0,0,0.012975617156418822,P0052,c3_per_doc_pseudonym
P0047,T3,1,1,1,0.18078691107376135,P0047,c3_per_doc_pseudonym
P0048,T1,5,0,0,0.0071330304268643644,P0022,c3_per_doc_pseudonym
P0049,T2,3,0,1,0.016766546172376173,P0062,c3_per_doc_pseudonym
P0051,T1,1,1,1,0.027057721772513265,P0051,c3_per_doc_pseudonym
P0052,T2,2,0,1,0.024092107609162413,P0033,c3_per_doc_pseudonym
P0053,T3,1,1,1,0.16692484517879796,P0053,c3_per_doc_pseudonym
P0054,T1,1,1,1,0.01979702720410497,P0054,c3_per_doc_pseudonym
P0056,T3,1,1,1,0.1516357614205847,P0056,c3_per_doc_pseudonym
P0057,T1,5,0,0,0.015309103827283059,P0033,c3_per_doc_pseudonym
P0058,T2,1,1,1,0.026959067836003086,P0058,c3_per_doc_pseudonym
P0059,T3,1,1,1,0.13902186127463095,P0059,c3_per_doc_pseudonym
P0061,T2,1,1,1,0.02101292042621051,P0061,c3_per_doc_pseudonym
P0062,T3,1,1,1,0.14954951638185676,P0062,c3_per_doc_pseudonym
P0063,T1,3,0,1,0.01587997254269917,P0100,c3_per_doc_pseudonym
P0064,T2,4,0,0,0.015317943057476104,P0050,c3_per_doc_pseudonym
P0066,T1,5,0,0,0.009088341963877323,P0095,c3_per_doc_pseudonym
P0067,T2,7,0,0,0.006324241915894723,P0109,c3_per_doc_pseudonym
P0068,T3,1,1,1,0.17040156415061428,P0068,c3_per_doc_pseudonym
P0069,T1,5,0,0,0.00796379603449775,P0075,c3_per_doc_pseudonym
P0071,T3,1,1,1,0.14289124732130765,P0071,c3_per_doc_pseudonym
P0072,T1,4,0,0,0.009874287800580004,P0050,c3_per_doc_pseudonym
P0073,T2,7,0,0,0.01239097758495204,P0007,c3_per_doc_pseudonym
P0074,T3,1,1,1,0.1940064628131103,P0074,c3_per_doc_pseudonym
P0076,T2,5,0,0,0.010092947488747022,P0020,c3_per_doc_pseudonym
P0077,T3,1,1,1,0.17017933556890608,P0077,c3_per_doc_pseudonym
P0078,T1,4,0,0,0.011124446553231783,P0070,c3_per_doc_pseudonym
P0079,T2,1,1,1,0.01652993130621002,P0079,c3_per_doc_pseudonym
P0081,T1,6,0,0,0.006902453915775189,P0050,c3_per_doc_pseudonym
P0082,T2,4,0,0,0.015450770062028604,P0062,c3_per_doc_pseudonym
P0083,T3,1,1,1,0.18066903124644965,P0083,c3_per_doc_pseudonym
P0084,T1,3,0,1,0.011706167749114635,P0115,c3_per_doc_pseudonym
P0086,T3,1,1,1,0.16119281561006465,P0086,c3_per_doc_pseudonym
P0087,T1,1,1,1,0.02387631445385724,P0087,c3_per_doc_pseudonym
P0088,T2,3,0,1,0.015763864024534568,P0082,c3_per_doc_pseudonym
P0089,T3,1,1,1,0.16904017653365494,P0089,c3_per_doc_pseudonym
P0091,T2,3,0,1,0.015300633887767128,P0010,c3_per_doc_pseudonym
P0092,T3,1,1,1,0.1629683130238012,P0092,c3_per_doc_pseudonym
P0093,T1,7,0,0,0.005252670135030018,P0111,c3_per_doc_pseudonym
P0094,T2,3,0,1,0.022255988902762328,P0050,c3_per_doc_pseudonym
P0096,T1,1,1,1,0.020320541295969604,P0096,c3_per_doc_pseudonym
P0097,T2,2,0,1,0.01880320070813815,P0086,c3_per_doc_pseudonym
P0098,T3,1,1,1,0.17480759649503008,P0098,c3_per_doc_pseudonym
P0099,T1,2,0,1,0.018241257072157412,P0033,c3_per_doc_pseudonym
P0101,T3,1,1,1,0.18753550989313253,P0101,c3_per_doc_pseudonym
P0102,T1,4,0,0,0.014941444994298938,P0077,c3_per_doc_pseudonym
P0103,T2,4,0,0,0.014579356231152928,P0043,c3_per_doc_pseudonym
P0104,T3,1,1,1,0.137713108089023,P0104,c3_per_doc_pseudonym
P0106,T2,5,0,0,0.014087889004347808,P0048,c3_per_doc_pseudonym
P0107,T3,1,1,1,0.1860525916535349,P0107,c3_per_doc_pseudonym
P0108,T1,3,0,1,0.014499632499142967,P0011,c3_per_doc_pseudonym
P0109,T2,1,1,1,0.021007823370872283,P0109,c3_per_doc_pseudonym
P0111,T1,3,0,1,0.013038615511532526,P0050,c3_per_doc_pseudonym
P0112,T2,6,0,0,0.008957282400917987,P0072,c3_per_doc_pseudonym
P0113,T3,1,1,1,0.15045174465298494,P0113,c3_per_doc_pseudonym
P0114,T1,1,1,1,0.017847204749055,P0114,c3_per_doc_pseudonym
P0116,T3,1,1,1,0.16594011663511832,P0116,c3_per_doc_pseudonym
P0117,T1,2,0,1,0.014261475471552243,P0059,c3_per_doc_pseudonym
P0118,T2,4,0,0,0.011755531522302774,P0007,c3_per_doc_pseudonym
P0119,T3,1,1,1,0.17995688507672772,P0119,c3_per_doc_pseudonym
P0001,T2,1,1,1,0.05164443584793698,P0001,c4_doc_local_anon
P0002,T3,1,1,1,0.1984544857231041,P0002,c4_doc_local_anon
P0003,T1,3,0,1,0.02231112030889551,P0100,c4_doc_local_anon
P0004,T2,1,1,1,0.03596075712394556,P0004,c4_doc_local_anon
P0006,T1,8,0,0,0.009042411142747706,P0050,c4_doc_local_anon
P0007,T2,1,1,1,0.03530625549271072,P0007,c4_doc_local_anon
P0008,T3,1,1,1,0.18267221041629647,P0008,c4_doc_local_anon
P0009,T1,1,1,1,0.019629783144428224,P0009,c4_doc_local_anon
P0011,T3,1,1,1,0.19583900003789242,P0011,c4_doc_local_anon
P0012,T1,6,0,0,0.004999831703376253,P0082,c4_doc_local_anon
P0013,T2,2,0,1,0.03707659242757119,P0077,c4_doc_local_anon
P0014,T3,1,1,1,0.1534871798898828,P0014,c4_doc_local_anon
P0016,T2,1,1,1,0.06348076093417782,P0016,c4_doc_local_anon
P0017,T3,1,1,1,0.1707754476173849,P0017,c4_doc_local_anon
P0018,T1,3,0,1,0.008036770099615448,P0010,c4_doc_local_anon
P0019,T2,2,0,1,0.030161904410249157,P0032,c4_doc_local_anon
P0021,T1,2,0,1,0.014557961278214116,P0061,c4_doc_local_anon
P0022,T2,1,1,1,0.032634665447106234,P0022,c4_doc_local_anon
P0023,T3,1,1,1,0.1770727080628789,P0023,c4_doc_local_anon
P0024,T1,1,1,1,0.022348757430135622,P0024,c4_doc_local_anon
P0026,T3,1,1,1,0.13074006090652865,P0026,c4_doc_local_anon
P0027,T1,9,0,0,0.003500294758992467,P0036,c4_doc_local_anon
P0028,T2,1,1,1,0.03594857879419982,P0028,c4_doc_local_anon
P0029,T3,1,1,1,0.20601868781040486,P0029,c4_doc_local_anon
P0031,T2,1,1,1,0.0428655718691508,P0031,c4_doc_local_anon
P0032,T3,1,1,1,0.17653079860683282,P0032,c4_doc_local_anon
P0033,T1,1,1,1,0.03367025755415513,P0033,c4_doc_local_anon
P0034,T2,1,1,1,0.03247136135247595,P0034,c4_doc_local_anon
P0036,T1,2,0,1,0.01673333693979278,P0009,c4_doc_local_anon
P0037,T2,2,0,1,0.030281059150633675,P0050,c4_doc_local_anon
P0038,T3,1,1,1,0.19773379251534795,P0038,c4_doc_local_anon
P0039,T1,2,0,1,0.020781291991850928,P0051,c4_doc_local_anon
P0041,T3,1,1,1,0.1930141125939428,P0041,c4_doc_local_anon
P0042,T1,2,0,1,0.010612519902341832,P0022,c4_doc_local_anon
P0043,T2,1,1,1,0.03300019137770756,P0043,c4_doc_local_anon
P0044,T3,1,1,1,0.17266869912231367,P0044,c4_doc_local_anon
P0046,T2,1,1,1,0.050688533949640846,P0046,c4_doc_local_anon
P0047,T3,1,1,1,0.2092595691998575,P0047,c4_doc_local_anon
P0048,T1,4,0,0,0.010670997116669485,P0022,c4_doc_local_anon
P0049,T2,1,1,1,0.03145524623727096,P0049,c4_doc_local_anon
P0051,T1,1,1,1,0.026327397114073187,P0051,c4_doc_local_anon
P0052,T2,1,1,1,0.04140919603592753,P0052,c4_doc_local_anon
P0053,T3,1,1,1,0.19571658413762932,P0053,c4_doc_local_anon
P0054,T1,1,1,1,0.01925922586896924,P0054,c4_doc_local_anon
P0056,T3,1,1,1,0.1509392510618136,P0056,c4_doc_local_anon
P0057,T1,5,0,0,0.014898281004361597,P0033,c4_doc_local_anon
P0058,T2,1,1,1,0.05259594436450021,P0058,c4_doc_local_anon
P0059,T3,1,1,1,0.14054925898014525,P0059,c4_doc_local_anon
P0061,T2,1,1,1,0.03610859349514534,P0061,c4_doc_local_anon
P0062,T3,1,1,1,0.1518999539514804,P0062,c4_doc_local_anon
P0063,T1,2,0,1,0.020874361088273143,P0100,c4_doc_local_anon
P0064,T2,1,1,1,0.04365069791569279,P0064,c4_doc_local_anon
P0066,T1,5,0,0,0.00884428410211153,P0095,c4_doc_local_anon
P0067,T2,2,0,1,0.024743194569055594,P0109,c4_doc_local_anon
P0068,T3,1,1,1,0.1715500884422504,P0068,c4_doc_local_anon
P0069,T1,5,0,0,0.007747296710118234,P0075,c4_doc_local_anon
P0071,T3,1,1,1,0.14845506483671891,P0071,c4_doc_local_anon
P0072,T1,4,0,0,0.009581052554458142,P0050,c4_doc_local_anon
P0073,T2,2,0,1,0.03693659353346214,P0049,c4_doc_local_anon
P0074,T3,1,1,1,0.20222810853379394,P0074,c4_doc_local_anon
P0076,T2,2,0,1,0.021213959371623205,P0020,c4_doc_local_anon
P0077,T3,1,1,1,0.16926757294719136,P0077,c4_doc_local_anon
P0078,T1,4,0,0,0.010826448456316152,P0070,c4_doc_local_anon
P0079,T2,1,1,1,0.03016485565674291,P0079,c4_doc_local_anon
P0081,T1,6,0,0,0.006718051612482414,P0050,c4_doc_local_anon
P0082,T2,1,1,1,0.03546867835889776,P0082,c4_doc_local_anon
P0083,T3,1,1,1,0.1883976156161272,P0083,c4_doc_local_anon
P0084,T1,3,0,1,0.0113949625362961,P0115,c4_doc_local_anon
P0086,T3,1,1,1,0.18179546207212688,P0086,c4_doc_local_anon
P0087,T1,1,1,1,0.023235623088103625,P0087,c4_doc_local_anon
P0088,T2,1,1,1,0.04490346263649109,P0088,c4_doc_local_anon
P0089,T3,1,1,1,0.1742566787475098,P0089,c4_doc_local_anon
P0091,T2,2,0,1,0.02850646193140749,P0082,c4_doc_local_anon
P0092,T3,1,1,1,0.18070153852119758,P0092,c4_doc_local_anon
P0093,T1,7,0,0,0.005110749448921169,P0111,c4_doc_local_anon
P0094,T2,1,1,1,0.04201639382610211,P0094,c4_doc_local_anon
P0096,T1,1,1,1,0.019771301049343163,P0096,c4_doc_local_anon
P0097,T2,1,1,1,0.036848548867211804,P0097,c4_doc_local_anon
P0098,T3,1,1,1,0.19266341292204012,P0098,c4_doc_local_anon
P0099,T1,2,0,1,0.01775042988290377,P0033,c4_doc_local_anon
P0101,T3,1,1,1,0.18874183491394567,P0101,c4_doc_local_anon
P0102,T1,4,0,0,0.014542559583473379,P0077,c4_doc_local_anon
P0103,T2,1,1,1,0.048072984798550066,P0103,c4_doc_local_anon
P0104,T3,1,1,1,0.15005409155670085,P0104,c4_doc_local_anon
P0106,T2,2,0,1,0.026370892918554326,P0048,c4_doc_local_anon
P0107,T3,1,1,1,0.18922913119018467,P0107,c4_doc_local_anon
P0108,T1,3,0,1,0.014106043372975921,P0011,c4_doc_local_anon
P0109,T2,1,1,1,0.03532446515637339,P0109,c4_doc_local_anon
P0111,T1,3,0,1,0.012682872867329067,P0050,c4_doc_local_anon
P0112,T2,1,1,1,0.030275286544724552,P0112,c4_doc_local_anon
P0113,T3,1,1,1,0.2037434232615148,P0113,c4_doc_local_anon
P0114,T1,1,1,1,0.017371487169999332,P0114,c4_doc_local_anon
P0116,T3,1,1,1,0.17031524976954504,P0116,c4_doc_local_anon
P0117,T1,2,0,1,0.013878049944856238,P0059,c4_doc_local_anon
P0118,T2,2,0,1,0.03442100165533129,P0007,c4_doc_local_anon
P0119,T3,1,1,1,0.17638599915143122,P0119,c4_doc_local_anon
P0001,T2,4,0,0,0.007552759025048317,P0025,c5_linkguard
P0002,T3,4,0,0,0.010802139269794312,P0036,c5_linkguard
P0003,T1,4,0,0,0.009805340783887211,P0025,c5_linkguard
P0004,T2,9,0,0,0.0029894775679014662,P0058,c5_linkguard
P0006,T1,9,0,0,0.0012570854216044506,P0050,c5_linkguard
P0007,T2,4,0,0,0.011541020237598294,P0033,c5_linkguard
P0008,T3,6,0,0,0.0044748148824741655,P0016,c5_linkguard
P0009,T1,2,0,1,0.01109763800740025,P0099,c5_linkguard
P0011,T3,2,0,1,0.012223074095576384,P0096,c5_linkguard
P0012,T1,10,0,0,0.0,P0082,c5_linkguard
P0013,T2,7,0,0,0.0051143100430936644,P0033,c5_linkguard
P0014,T3,8,0,0,0.0031610930516040346,P0046,c5_linkguard
P0016,T2,2,0,1,0.014913434282642288,P0003,c5_linkguard
P0017,T3,7,0,0,0.005972788865528274,P0068,c5_linkguard
P0018,T1,4,0,0,0.003818589146019174,P0010,c5_linkguard
P0019,T2,9,0,0,0.0037619595451754556,P0116,c5_linkguard
P0021,T1,6,0,0,0.0038331921886521764,P0061,c5_linkguard
P0022,T2,2,0,1,0.01707613936368948,P0054,c5_linkguard
P0023,T3,6,0,0,0.008133812895188726,P0003,c5_linkguard
P0024,T1,2,0,1,0.004910531787799453,P0025,c5_linkguard
P0026,T3,4,0,0,0.009799150990925471,P0068,c5_linkguard
P0027,T1,10,0,0,0.0,P0036,c5_linkguard
P0028,T2,7,0,0,0.0019701861267343557,P0046,c5_linkguard
P0029,T3,3,0,1,0.009865222368514883,P0053,c5_linkguard
P0031,T2,4,0,0,0.009146002110458127,P0016,c5_linkguard
P0032,T3,5,0,0,0.013446083118285752,P0054,c5_linkguard
P0033,T1,1,1,1,0.01378500058910103,P0033,c5_linkguard
P0034,T2,9,0,0,0.0024397407370015203,P0114,c5_linkguard
P0036,T1,3,0,1,0.0076522930818440985,P0009,c5_linkguard
P0037,T2,7,0,0,0.006697133793853423,P0029,c5_linkguard
P0038,T3,9,0,0,0.0035929005736991286,P0046,c5_linkguard
P0039,T1,9,0,0,0.0018937572557025148,P0087,c5_linkguard
P0041,T3,5,0,0,0.008809164683304956,P0040,c5_linkguard
P0042,T1,3,0,1,0.007204435238897362,P0022,c5_linkguard
P0043,T2,7,0,0,0.00671472861203,P0054,c5_linkguard
P0044,T3,7,0,0,0.0020251186247229468,P0054,c5_linkguard
P0046,T2,4,0,0,0.008335896265489407,P0052,c5_linkguard
P0047,T3,8,0,0,0.006206925163983483,P0053,c5_linkguard
P0048,T1,6,0,0,0.0040768386367410385,P0033,c5_linkguard
P0049,T2,7,0,0,0.006781480578007934,P0036,c5_linkguard
P0051,T1,2,0,1,0.010040166880291414,P0050,c5_linkguard
P0052,T2,3,0,1,0.016861312964456747,P0068,c5_linkguard
P0053,T3,1,1,1,0.01742836903141704,P0053,c5_linkguard
P0054,T1,1,1,1,0.01210457216746329,P0054,c5_linkguard
P0056,T3,8,0,0,0.0017515677440284848,P0101,c5_linkguard
P0057,T1,9,0,0,0.0029123203770872424,P0033,c5_linkguard
P0058,T2,4,0,0,0.009555914887814359,P0036,c5_linkguard
P0059,T3,7,0,0,0.0045858682758984515,P0068,c5_linkguard
P0061,T2,2,0,1,0.009824026534286531,P0096,c5_linkguard
P0062,T3,9,0,0,0.0028853410357493376,P0100,c5_linkguard
P0063,T1,4,0,0,0.007970632343580818,P0100,c5_linkguard
P0064,T2,9,0,0,0.003956485895166169,P0058,c5_linkguard
P0066,T1,6,0,0,0.004238178631714734,P0095,c5_linkguard
P0067,T2,10,0,0,0.0009759311519960773,P0109,c5_linkguard
P0068,T3,1,1,1,0.021872968570942293,P0068,c5_linkguard
P0069,T1,6,0,0,0.005972738485775848,P0075,c5_linkguard
P0071,T3,6,0,0,0.0057694477826841645,P0116,c5_linkguard
P0072,T1,5,0,0,0.0034813468681384376,P0050,c5_linkguard
P0073,T2,9,0,0,0.0027165061466289065,P0007,c5_linkguard
P0074,T3,8,0,0,0.0059944445472684725,P0025,c5_linkguard
P0076,T2,5,0,0,0.008604377156637215,P0051,c5_linkguard
P0077,T3,3,0,1,0.007508540471207081,P0046,c5_linkguard
P0078,T1,5,0,0,0.004656458842170032,P0059,c5_linkguard
P0079,T2,1,1,1,0.01255462165692023,P0079,c5_linkguard
P0081,T1,10,0,0,0.0,P0050,c5_linkguard
P0082,T2,4,0,0,0.012005994753108106,P0062,c5_linkguard
P0083,T3,6,0,0,0.00805290734264167,P0032,c5_linkguard
P0084,T1,7,0,0,0.0019216482389658978,P0079,c5_linkguard
P0086,T3,9,0,0,0.0030764615060557706,P0033,c5_linkguard
P0087,T1,6,0,0,0.0032159597186762643,P0100,c5_linkguard
P0088,T2,3,0,1,0.006809269818878088,P0082,c5_linkguard
P0089,T3,10,0,0,0.0,P0046,c5_linkguard
P0091,T2,5,0,0,0.006879273846791857,P0082,c5_linkguard
P0092,T3,2,0,1,0.009190343454343454,P0096,c5_linkguard
P0093,T1,5,0,0,0.0040353129559082546,P0111,c5_linkguard
P0094,T2,8,0,0,0.006636425664270378,P0016,c5_linkguard
P0096,T1,6,0,0,0.0059385836687190505,P0053,c5_linkguard
P0097,T2,4,0,0,0.010213888279532641,P0005,c5_linkguard
P0098,T3,3,0,1,0.012250165569978972,P0053,c5_linkguard
P0099,T1,2,0,1,0.009557805156655034,P0033,c5_linkguard
P0101,T3,3,0,1,0.013710515001357351,P0106,c5_linkguard
P0102,T1,4,0,0,0.006204474108298417,P0077,c5_linkguard
P0103,T2,3,0,1,0.010469294755551212,P0040,c5_linkguard
P0104,T3,5,0,0,0.008443927640004595,P0022,c5_linkguard
P0106,T2,4,0,0,0.012351672268586567,P0054,c5_linkguard
P0107,T3,2,0,1,0.01510079210922793,P0116,c5_linkguard
P0108,T1,5,0,0,0.006680056961854379,P0096,c5_linkguard
P0109,T2,2,0,1,0.015286803519986169,P0053,c5_linkguard
P0111,T1,5,0,0,0.006567311703739419,P0050,c5_linkguard
P0112,T2,5,0,0,0.007912343726669165,P0072,c5_linkguard
P0113,T3,9,0,0,0.003423228221471806,P0101,c5_linkguard
P0114,T1,4,0,0,0.006569794300953675,P0070,c5_linkguard
P0116,T3,3,0,1,0.01261093203041397,P0068,c5_linkguard
P0117,T1,4,0,0,0.005935987185906686,P0059,c5_linkguard
P0118,T2,8,0,0,0.0013578875000672442,P0002,c5_linkguard
P0119,T3,4,0,0,0.009271643563770294,P0075,c5_linkguard
P0001,T2,3,0,1,0.003505022005584478,P0025,c6_aggressive_redaction
P0002,T3,5,0,0,0.004337441156779496,P0099,c6_aggressive_redaction
P0003,T1,4,0,0,0.006832801198826151,P0075,c6_aggressive_redaction
P0004,T2,7,0,0,0.0014485724931682564,P0085,c6_aggressive_redaction
P0006,T1,6,0,0,0.0013186050934582022,P0050,c6_aggressive_redaction
P0007,T2,2,0,1,0.013417676605756174,P0033,c6_aggressive_redaction
P0008,T3,7,0,0,0.0017998116628702363,P0117,c6_aggressive_redaction
P0009,T1,4,0,0,0.007300748815780286,P0099,c6_aggressive_redaction
P0011,T3,1,1,1,0.011276377710140536,P0011,c6_aggressive_redaction
P0012,T1,10,0,0,0.0,P0059,c6_aggressive_redaction
P0013,T2,5,0,0,0.0017784017059322235,P0033,c6_aggressive_redaction
P0014,T3,10,0,0,0.0,P0046,c6_aggressive_redaction
P0016,T2,3,0,1,0.006294051202270918,P0031,c6_aggressive_redaction
P0017,T3,10,0,0,0.0,P0109,c6_aggressive_redaction
P0018,T1,2,0,1,0.0011552909909394614,P0079,c6_aggressive_redaction
P0019,T2,9,0,0,0.0,P0011,c6_aggressive_redaction
P0021,T1,6,0,0,0.0014940230031320095,P0061,c6_aggressive_redaction
P0022,T2,2,0,1,0.009355300888974455,P0050,c6_aggressive_redaction
P0023,T3,7,0,0,0.0040191423647130175,P0003,c6_aggressive_redaction
P0024,T1,10,0,0,0.0,P0025,c6_aggressive_redaction
P0026,T3,6,0,0,0.0024114520488396555,P0021,c6_aggressive_redaction
P0027,T1,9,0,0,0.0,P0057,c6_aggressive_redaction
P0028,T2,5,0,0,0.0012318611557494948,P0046,c6_aggressive_redaction
P0029,T3,2,0,1,0.008241010618485464,P0033,c6_aggressive_redaction
P0031,T2,1,1,1,0.011446585298974812,P0031,c6_aggressive_redaction
P0032,T3,4,0,0,0.006191585221219714,P0054,c6_aggressive_redaction
P0033,T1,1,1,1,0.012065613954791492,P0033,c6_aggressive_redaction
P0034,T2,9,0,0,0.0,P0114,c6_aggressive_redaction
P0036,T1,3,0,1,0.00802693571653722,P0022,c6_aggressive_redaction
P0037,T2,10,0,0,0.0018217360039904098,P0050,c6_aggressive_redaction
P0038,T3,6,0,0,0.002457120442233423,P0047,c6_aggressive_redaction
P0039,T1,10,0,0,0.0,P0075,c6_aggressive_redaction
P0041,T3,3,0,1,0.006644169035594027,P0075,c6_aggressive_redaction
P0042,T1,5,0,0,0.003910614133045631,P0022,c6_aggressive_redaction
P0043,T2,4,0,0,0.00741540911128547,P0054,c6_aggressive_redaction
P0044,T3,5,0,0,0.0011073456449328212,P0054,c6_aggressive_redaction
P0046,T2,3,0,1,0.00561434714651366,P0099,c6_aggressive_redaction
P0047,T3,7,0,0,0.0035339973461753563,P0053,c6_aggressive_redaction
P0048,T1,5,0,0,0.004281003143044427,P0033,c6_aggressive_redaction
P0049,T2,8,0,0,0.0015235894181536657,P0062,c6_aggressive_redaction
P0051,T1,2,0,1,0.008667508710659659,P0050,c6_aggressive_redaction
P0052,T2,2,0,1,0.011248055648162284,P0033,c6_aggressive_redaction
P0053,T3,4,0,0,0.0054318523635868195,P0115,c6_aggressive_redaction
P0054,T1,2,0,1,0.01133406877084884,P0043,c6_aggressive_redaction
P0056,T3,7,0,0,0.001911488260486259,P0101,c6_aggressive_redaction
P0057,T1,7,0,0,0.004965592574265567,P0033,c6_aggressive_redaction
P0058,T2,4,0,0,0.006210871016567655,P0029,c6_aggressive_redaction
P0059,T3,5,0,0,0.004211907711753175,P0041,c6_aggressive_redaction
P0061,T2,1,1,1,0.011357822654689254,P0061,c6_aggressive_redaction
P0062,T3,9,0,0,0.0022230573664030816,P0021,c6_aggressive_redaction
P0063,T1,4,0,0,0.0048081014567858335,P0043,c6_aggressive_redaction
P0064,T2,9,0,0,0.0,P0050,c6_aggressive_redaction
P0066,T1,7,0,0,0.0,P0005,c6_aggressive_redaction
P0067,T2,8,0,0,0.0,P0109,c6_aggressive_redaction
P0068,T3,1,1,1,0.00890669056012695,P0068,c6_aggressive_redaction
P0069,T1,5,0,0,0.0016935735109382631,P0075,c6_aggressive_redaction
P0071,T3,8,0,0,0.0019648676856932295,P0043,c6_aggressive_redaction
P0072,T1,8,0,0,0.0,P0050,c6_aggressive_redaction
P0073,T2,8,0,0,0.0014508240019403243,P0007,c6_aggressive_redaction
P0074,T3,9,0,0,0.0021381803911471554,P0025,c6_aggressive_redaction
P0076,T2,5,0,0,0.00090149136314302,P0042,c6_aggressive_redaction
P0077,T3,7,0,0,0.0022443234486760268,P0007,c6_aggressive_redaction
P0078,T1,6,0,0,0.0012661207244985743,P0059,c6_aggressive_redaction
P0079,T2,3,0,1,0.004391818417734457,P0042,c6_aggressive_redaction
P0081,T1,10,0,0,0.0,P0050,c6_aggressive_redaction
P0082,T2,2,0,1,0.010661120713453383,P0114,c6_aggressive_redaction
P0083,T3,4,0,0,0.00616183945911284,P0099,c6_aggressive_redaction
P0084,T1,8,0,0,0.0,P0115,c6_aggressive_redaction
P0086,T3,2,0,1,0.008829238609592917,P0033,c6_aggressive_redaction
P0087,T1,5,0,0,0.0013963511714341326,P0003,c6_aggressive_redaction
P0088,T2,5,0,0,0.0,P0082,c6_aggressive_redaction
P0089,T3,9,0,0,0.0,P0099,c6_aggressive_redaction
P0091,T2,7,0,0,0.0025334396649069634,P0082,c6_aggressive_redaction
P0092,T3,7,0,0,0.0032173277561053106,P0057,c6_aggressive_redaction
P0093,T1,8,0,0,0.0,P0111,c6_aggressive_redaction
P0094,T2,5,0,0,0.004569279203825471,P0050,c6_aggressive_redaction
P0096,T1,5,0,0,0.006245398404262403,P0061,c6_aggressive_redaction
P0097,T2,6,0,0,0.0,P0086,c6_aggressive_redaction
P0098,T3,7,0,0,0.0038720584131901326,P0070,c6_aggressive_redaction
P0099,T1,2,0,1,0.011384574282450663,P0033,c6_aggressive_redaction
P0101,T3,6,0,0,0.003611357545011973,P0106,c6_aggressive_redaction
P0102,T1,5,0,0,0.0018211833023038676,P0057,c6_aggressive_redaction
P0103,T2,5,0,0,0.004555012744837469,P0001,c6_aggressive_redaction
P0104,T3,5,0,0,0.003066744433843579,P0031,c6_aggressive_redaction
P0106,T2,3,0,1,0.009987832155527291,P0075,c6_aggressive_redaction
P0107,T3,5,0,0,0.006628484465700064,P0000,c6_aggressive_redaction
P0108,T1,6,0,0,0.0,P0057,c6_aggressive_redaction
P0109,T2,1,1,1,0.009519198920891094,P0109,c6_aggressive_redaction
P0111,T1,5,0,0,0.0047595820216694345,P0050,c6_aggressive_redaction
P0112,T2,4,0,0,0.005740564642890011,P0000,c6_aggressive_redaction
P0113,T3,10,0,0,0.0015148872329476212,P0051,c6_aggressive_redaction
P0114,T1,1,1,1,0.006885543456087187,P0114,c6_aggressive_redaction
P0116,T3,7,0,0,0.0032505775125313795,P0000,c6_aggressive_redaction
P0117,T1,2,0,1,0.0062169129111353805,P0059,c6_aggressive_redaction
P0118,T2,8,0,0,0.0,P0007,c6_aggressive_redaction
P0119,T3,3,0,1,0.009027164287327454,P0075,c6_aggressive_redaction
