condition,doc_id,edit_ratio,char_delta
c1_direct_redaction,P0016_D03,0.15315315315315314,-49
c2_consistent_pseudonym,P0016_D03,0.2594458438287154,-32
c3_per_doc_pseudonym,P0016_D03,0.26865671641791045,-22
c4_doc_local_anon,P0016_D03,0.1889862327909887,-27
c5_linkguard,P0016_D03,0.4735449735449735,-70
c6_aggressive_redaction,P0016_D03,0.7906040268456376,-81
c1b_presidio_redaction,P0016_D03,0.48079161816065197,33
c1_direct_redaction,P0016_D04,0.22344322344322343,-49
c2_consistent_pseudonym,P0016_D04,0.2705018359853121,-51
c3_per_doc_pseudonym,P0016_D04,0.279322853688029,-41
c4_doc_local_anon,P0016_D04,0.22344322344322343,-49
c5_linkguard,P0016_D04,0.6168108776266996,-59
c6_aggressive_redaction,P0016_D04,0.5267379679144385,-120
c1b_presidio_redaction,P0016_D04,0.22234891676168755,9
c1_direct_redaction,P0017_D01,0.2535760728218466,-55
c2_consistent_pseudonym,P0017_D01,0.32734274711168165,-45
c3_per_doc_pseudonym,P0017_D01,0.3358681875792142,-35
c4_doc_local_anon,P0017_D01,0.6796973518284994,-31
c5_linkguard,P0017_D01,0.536869340232859,-51
c6_aggressive_redaction,P0017_D01,0.8067226890756303,-110
c1b_presidio_redaction,P0017_D01,0.5064629847238543,27
c1_direct_redaction,P0017_D02,0.2440550688360451,-55
c2_consistent_pseudonym,P0017_D02,0.2623762376237624,-46
c3_per_doc_pseudonym,P0017_D02,0.29584352078239606,-36
c4_doc_local_anon,P0017_D02,0.2440550688360451,-55
c5_linkguard,P0017_D02,0.5239327296248383,-81
c6_aggressive_redaction,P0017_D02,0.71939477303989,-127
c1b_presidio_redaction,P0017_D02,0.35600907029478457,28
c1_direct_redaction,P0017_D03,0.3032440056417489,-55
c2_consistent_pseudonym,P0017_D03,0.30939226519337015,-40
c3_per_doc_pseudonym,P0017_D03,0.3188010899182562,-30
c4_doc_local_anon,P0017_D03,0.3587994542974079,-31
c5_linkguard,P0017_D03,0.4289617486338798,-32
c6_aggressive_redaction,P0017_D03,0.5959302325581395,-76
c1b_presidio_redaction,P0017_D03,0.3838254172015404,15
c1_direct_redaction,P0017_D04,0.2692793931731985,-55
c2_consistent_pseudonym,P0017_D04,0.30817610062893086,-51
c3_per_doc_pseudonym,P0017_D04,0.346583850931677,-41
c4_doc_local_anon,P0017_D04,0.28553137003841234,-65
c5_linkguard,P0017_D04,0.7150063051702396,-53
c6_aggressive_redaction,P0017_D04,0.7465181058495822,-128
c1b_presidio_redaction,P0017_D04,0.33333333333333337,15
c1_direct_redaction,P0018_D01,0.24880382775119614,-52
c2_consistent_pseudonym,P0018_D01,0.22588235294117642,-38
c3_per_doc_pseudonym,P0018_D01,0.22093023255813948,-28
c4_doc_local_anon,P0018_D01,0.24880382775119614,-52
c5_linkguard,P0018_D01,0.7146254458977408,-47
c6_aggressive_redaction,P0018_D01,0.8530510585305106,-85
c1b_presidio_redaction,P0018_D01,0.30309734513274333,16
c1_direct_redaction,P0018_D02,0.2826666666666666,-52
c2_consistent_pseudonym,P0018_D02,0.2670157068062827,-38
c3_per_doc_pseudonym,P0018_D02,0.30490956072351416,-28
c4_doc_local_anon,P0018_D02,0.2826666666666666,-52
c5_linkguard,P0018_D02,0.32887700534759357,-54
c6_aggressive_redaction,P0018_D02,0.7421124828532236,-73
c1b_presidio_redaction,P0018_D02,0.306930693069307,6
c1_direct_redaction,P0018_D03,0.2929577464788733,-52
c2_consistent_pseudonym,P0018_D03,0.2596685082872928,-38
c3_per_doc_pseudonym,P0018_D03,0.26975476839237056,-28
c4_doc_local_anon,P0018_D03,0.2929577464788733,-52
c5_linkguard,P0018_D03,0.32496513249651326,-45
c6_aggressive_redaction,P0018_D03,0.5311143270622287,-71
c1b_presidio_redaction,P0018_D03,0.35732647814910024,16
c1_direct_redaction,P0018_D04,0.2560386473429952,-52
c2_consistent_pseudonym,P0018_D04,0.22565320665083133,-38
c3_per_doc_pseudonym,P0018_D04,0.2018779342723005,-28
c4_doc_local_anon,P0018_D04,0.2560386473429952,-52
c5_linkguard,P0018_D04,0.37756332931242464,-51
c6_aggressive_redaction,P0018_D04,0.509627727856226,-101
c1b_presidio_redaction,P0018_D04,0.20767494356659144,6
c1_direct_redaction,P0019_D01,0.23094425483503978,-53
c2_consistent_pseudonym,P0019_D01,0.2376681614349776,-40
c3_per_doc_pseudonym,P0019_D01,0.24611973392461195,-30
c4_doc_local_anon,P0019_D01,0.2664437012263099,-35
c5_linkguard,P0019_D01,0.5164319248826291,-80
c6_aggressive_redaction,P0019_D01,0.7196495619524406,-133
c1b_presidio_redaction,P0019_D01,0.350895679662803,17
c1_direct_redaction,P0019_D02,0.23926380368098155,-53
c2_consistent_pseudonym,P0019_D02,0.25943970767356883,-47
c3_per_doc_pseudonym,P0019_D02,0.2707581227436823,-37
c4_doc_local_anon,P0019_D02,0.23926380368098155,-53
c5_linkguard,P0019_D02,0.601010101010101,-76
c6_aggressive_redaction,P0019_D02,0.5106382978723405,-116
c1b_presidio_redaction,P0019_D02,0.28980526918671246,5
c1_direct_redaction,P0019_D03,0.2639791937581274,-53
c2_consistent_pseudonym,P0019_D03,0.27621483375959077,-40
c3_per_doc_pseudonym,P0019_D03,0.3308080808080808,-30
c4_doc_local_anon,P0019_D03,0.30114358322744594,-35
c5_linkguard,P0019_D03,0.32980132450331123,-67
c6_aggressive_redaction,P0019_D03,0.8034993270524899,-79
c1b_presidio_redaction,P0019_D03,0.42384887839433294,25
c1_direct_redaction,P0019_D04,0.242603550295858,-53
c2_consistent_pseudonym,P0019_D04,0.25264394829612224,-47
c3_per_doc_pseudonym,P0019_D04,0.3077816492450639,-37
c4_doc_local_anon,P0019_D04,0.242603550295858,-53
c5_linkguard,P0019_D04,0.6367980884109916,-61
c6_aggressive_redaction,P0019_D04,0.5931758530183727,-136
c1b_presidio_redaction,P0019_D04,0.29125138427464003,5
c1_direct_redaction,P0020_D01,0.27040816326530615,-58
c2_consistent_pseudonym,P0020_D01,0.6775,-42
c3_per_doc_pseudonym,P0020_D01,0.6814814814814815,-32
c4_doc_local_anon,P0020_D01,0.3008739076154806,-41
c5_linkguard,P0020_D01,0.6476683937823835,-70
c6_aggressive_redaction,P0020_D01,0.7952973720608576,-119
c1b_presidio_redaction,P0020_D01,0.7188940092165899,26
c1_direct_redaction,P0020_D02,0.25298329355608595,-58
c2_consistent_pseudonym,P0020_D02,0.2779097387173397,-54
c3_per_doc_pseudonym,P0020_D02,0.312206572769953,-44
c4_doc_local_anon,P0020_D02,0.25298329355608595,-58
c5_linkguard,P0020_D02,0.559748427672956,-101
c6_aggressive_redaction,P0020_D02,0.8104138851802403,-147
c1b_presidio_redaction,P0020_D02,0.3201320132013201,13
c1_direct_redaction,P0020_D03,0.2911051212938005,-58
c2_consistent_pseudonym,P0020_D03,0.29551451187335087,-42
c3_per_doc_pseudonym,P0020_D03,0.3046875,-32
c4_doc_local_anon,P0020_D03,0.32279314888010535,-41
c5_linkguard,P0020_D03,0.43999999999999995,-50
c6_aggressive_redaction,P0020_D03,0.6742209631728046,-94
c1b_presidio_redaction,P0020_D03,0.36285362853628533,13
c1_direct_redaction,P0020_D04,0.26405867970660146,-58
c2_consistent_pseudonym,P0020_D04,0.2846715328467153,-54
c3_per_doc_pseudonym,P0020_D04,0.2932692307692307,-44
c4_doc_local_anon,P0020_D04,0.27654320987654324,-66
c5_linkguard,P0020_D04,0.6424167694204685,-65
c6_aggressive_redaction,P0020_D04,0.7465940054495912,-142
c1b_presidio_redaction,P0020_D04,0.2465753424657534,0
c1_direct_redaction,P0021_D01,0.23453908984830807,-45
c2_consistent_pseudonym,P0021_D01,0.2078071182548794,-31
c3_per_doc_pseudonym,P0021_D01,0.2622020431328036,-21
c4_doc_local_anon,P0021_D01,0.23453908984830807,-45
c5_linkguard,P0021_D01,0.6962616822429907,-46
c6_aggressive_redaction,P0021_D01,0.854320987654321,-92
c1b_presidio_redaction,P0021_D01,0.6318622174381054,27
c1_direct_redaction,P0021_D02,0.27296937416777634,-45
c2_consistent_pseudonym,P0021_D02,0.26013071895424833,-31
c3_per_doc_pseudonym,P0021_D02,0.2696774193548387,-21
c4_doc_local_anon,P0021_D02,0.27296937416777634,-45
c5_linkguard,P0021_D02,0.3885180240320427,-47
c6_aggressive_redaction,P0021_D02,0.7575757575757576,-70
c1b_presidio_redaction,P0021_D02,0.3013530135301353,17
c1_direct_redaction,P0021_D03,0.28591749644381226,-45
c2_consistent_pseudonym,P0021_D03,0.2775453277545328,-31
c3_per_doc_pseudonym,P0021_D03,0.2874828060522696,-21
c4_doc_local_anon,P0021_D03,0.28591749644381226,-45
c5_linkguard,P0021_D03,0.3183098591549296,-38
c6_aggressive_redaction,P0021_D03,0.5263157894736843,-64
c1b_presidio_redaction,P0021_D03,0.3548387096774194,27
c1_direct_redaction,P0021_D04,0.24848484848484853,-45
c2_consistent_pseudonym,P0021_D04,0.22288438617401674,-31
c3_per_doc_pseudonym,P0021_D04,0.23674911660777387,-21
c4_doc_local_anon,P0021_D04,0.24848484848484853,-45
c5_linkguard,P0021_D04,0.7560975609756098,-50
c6_aggressive_redaction,P0021_D04,0.46253229974160204,-96
c1b_presidio_redaction,P0021_D04,0.2784667418263811,17
c1_direct_redaction,P0022_D01,0.24225028702640639,-57
c2_consistent_pseudonym,P0022_D01,0.25339366515837103,-44
c3_per_doc_pseudonym,P0022_D01,0.25727069351230425,-34
c4_doc_local_anon,P0022_D01,0.2745762711864407,-43
c5_linkguard,P0022_D01,0.5552884615384616,-96
c6_aggressive_redaction,P0022_D01,0.64366373902133,-131
c1b_presidio_redaction,P0022_D01,0.3595744680851064,12
c1_direct_redaction,P0022_D02,0.2595325953259533,-57
c2_consistent_pseudonym,P0022_D02,0.2827417380660955,-53
c3_per_doc_pseudonym,P0022_D02,0.2938331318016929,-43
c4_doc_local_anon,P0022_D02,0.2595325953259533,-57
c5_linkguard,P0022_D02,0.4375,-70
c6_aggressive_redaction,P0022_D02,0.5251989389920424,-116
c1b_presidio_redaction,P0022_D02,0.30787037037037035,-6
c1_direct_redaction,P0022_D03,0.2687898089171975,-57
c2_consistent_pseudonym,P0022_D03,0.3659147869674185,-44
c3_per_doc_pseudonym,P0022_D03,0.3712871287128713,-34
c4_doc_local_anon,P0022_D03,0.38673341677096373,-43
c5_linkguard,P0022_D03,0.5,-78
c6_aggressive_redaction,P0022_D03,0.8087649402390438,-89
c1b_presidio_redaction,P0022_D03,0.45833333333333337,22
c1_direct_redaction,P0022_D04,0.24852767962308597,-57
c2_consistent_pseudonym,P0022_D04,0.2708089097303634,-53
c3_per_doc_pseudonym,P0022_D04,0.30706836616454225,-43
c4_doc_local_anon,P0022_D04,0.24852767962308597,-57
c5_linkguard,P0022_D04,0.5904191616766468,-71
c6_aggressive_redaction,P0022_D04,0.5587467362924282,-140
c1b_presidio_redaction,P0022_D04,0.2977777777777778,-6
c1_direct_redaction,P0023_D01,0.2691292875989446,-50
c2_consistent_pseudonym,P0023_D01,0.2757731958762887,-32
c3_per_doc_pseudonym,P0023_D01,0.3129770992366412,-22
c4_doc_local_anon,P0023_D01,0.31016731016731014,-31
c5_linkguard,P0023_D01,0.6423841059602649,-53
c6_aggressive_redaction,P0023_D01,0.7903682719546742,-102
c1b_presidio_redaction,P0023_D01,0.47165259348612787,21
c1_direct_redaction,P0023_D02,0.2512315270935961,-50
c2_consistent_pseudonym,P0023_D02,0.6117936117936118,-48
c3_per_doc_pseudonym,P0023_D02,0.616504854368932,-38
c4_doc_local_anon,P0023_D02,0.2512315270935961,-50
c5_linkguard,P0023_D02,0.5424164524421593,-84
c6_aggressive_redaction,P0023_D02,0.7181942544459644,-131
c1b_presidio_redaction,P0023_D02,0.3069082672706682,21
c1_direct_redaction,P0023_D03,0.2905027932960894,-50
c2_consistent_pseudonym,P0023_D03,0.29155313351498635,-32
c3_per_doc_pseudonym,P0023_D03,0.3306451612903226,-22
c4_doc_local_anon,P0023_D03,0.33333333333333337,-31
c5_linkguard,P0023_D03,0.46368715083798884,-50
c6_aggressive_redaction,P0023_D03,0.6661828737300435,-77
c1b_presidio_redaction,P0023_D03,0.34366925064599485,8
c1_direct_redaction,P0023_D04,0.26,-50
c2_consistent_pseudonym,P0023_D04,0.28428927680798,-48
c3_per_doc_pseudonym,P0023_D04,0.32512315270935965,-38
c4_doc_local_anon,P0023_D04,0.2727272727272727,-58
c5_linkguard,P0023_D04,0.6840764331210192,-65
c6_aggressive_redaction,P0023_D04,0.7472222222222222,-130
c1b_presidio_redaction,P0023_D04,0.2097902097902098,8
c1_direct_redaction,P0024_D01,0.24571428571428566,-59
c2_consistent_pseudonym,P0024_D01,0.22384701912260963,-45
c3_per_doc_pseudonym,P0024_D01,0.24137931034482762,-35
c4_doc_local_anon,P0024_D01,0.24571428571428566,-59
c5_linkguard,P0024_D01,0.7337962962962963,-70
c6_aggressive_redaction,P0024_D01,0.8547215496368039,-108
c1b_presidio_redaction,P0024_D01,0.30695187165775406,1
c1_direct_redaction,P0024_D02,0.28665785997357995,-59
c2_consistent_pseudonym,P0024_D02,0.27107652399481197,-45
c3_per_doc_pseudonym,P0024_D02,0.2804097311139565,-35
c4_doc_local_anon,P0024_D02,0.28665785997357995,-59
c5_linkguard,P0024_D02,0.6026490066225165,-61
c6_aggressive_redaction,P0024_D02,0.7445652173913043,-80
c1b_presidio_redaction,P0024_D02,0.23435582822085887,-1
c1_direct_redaction,P0024_D03,0.29819694868238555,-59
c2_consistent_pseudonym,P0024_D03,0.28435374149659864,-45
c3_per_doc_pseudonym,P0024_D03,0.2939597315436242,-35
c4_doc_local_anon,P0024_D03,0.29819694868238555,-59
c5_linkguard,P0024_D03,0.4083333333333333,-60
c6_aggressive_redaction,P0024_D03,0.7771428571428571,-80
c1b_presidio_redaction,P0024_D03,0.4314980793854033,1
c1_direct_redaction,P0024_D04,0.2580261593341261,-59
c2_consistent_pseudonym,P0024_D04,0.23742690058479532,-45
c3_per_doc_pseudonym,P0024_D04,0.2786127167630058,-35
c4_doc_local_anon,P0024_D04,0.2580261593341261,-59
c5_linkguard,P0024_D04,0.39690107270560193,-61
c6_aggressive_redaction,P0024_D04,0.5158428390367553,-111
c1b_presidio_redaction,P0024_D04,0.28587319243604004,-1
c1_direct_redaction,P0025_D01,0.1455180442374855,-53
c2_consistent_pseudonym,P0025_D01,0.20182440136830104,-35
c3_per_doc_pseudonym,P0025_D01,0.17700112739571594,-25
c4_doc_local_anon,P0025_D01,0.1805869074492099,-26
c5_linkguard,P0025_D01,0.4591961023142509,-91
c6_aggressive_redaction,P0025_D01,0.9086294416243654,-124
c1b_presidio_redaction,P0025_D01,0.6343612334801763,-4
c1_direct_redaction,P0025_D02,0.23507917174177828,-53
c2_consistent_pseudonym,P0025_D02,0.2566585956416465,-48
c3_per_doc_pseudonym,P0025_D02,0.26555023923444976,-38
c4_doc_local_anon,P0025_D02,0.23507917174177828,-53
c5_linkguard,P0025_D02,0.44375772558714466,-65
c6_aggressive_redaction,P0025_D02,0.5052910052910053,-118
c1b_presidio_redaction,P0025_D02,0.2798165137614679,-2
c1_direct_redaction,P0025_D03,0.16046213093709882,-53
c2_consistent_pseudonym,P0025_D03,0.18946047678795486,-35
c3_per_doc_pseudonym,P0025_D03,0.1995043370508055,-25
c4_doc_local_anon,P0025_D03,0.19851116625310172,-26
c5_linkguard,P0025_D03,0.4860927152317881,-77
c6_aggressive_redaction,P0025_D03,0.7887700534759359,-84
c1b_presidio_redaction,P0025_D03,0.29186602870813394,4
c1_direct_redaction,P0025_D04,0.2210526315789474,-53
c2_consistent_pseudonym,P0025_D04,0.25116279069767444,-48
c3_per_doc_pseudonym,P0025_D04,0.24827586206896557,-38
c4_doc_local_anon,P0025_D04,0.2210526315789474,-53
c5_linkguard,P0025_D04,0.46035502958579877,-63
c6_aggressive_redaction,P0025_D04,0.5364583333333333,-140
c1b_presidio_redaction,P0025_D04,0.26490066225165565,-2
c1_direct_redaction,P0026_D01,0.28042328042328046,-56
c2_consistent_pseudonym,P0026_D01,0.2935064935064935,-42
c3_per_doc_pseudonym,P0026_D01,0.2948717948717948,-32
c4_doc_local_anon,P0026_D01,0.31612903225806455,-37
c5_linkguard,P0026_D01,0.6505867014341591,-45
c6_aggressive_redaction,P0026_D01,0.7768361581920904,-104
c1b_presidio_redaction,P0026_D01,0.71256038647343,16
c1_direct_redaction,P0026_D02,0.2623762376237624,-56
c2_consistent_pseudonym,P0026_D02,0.28817733990147787,-52
c3_per_doc_pseudonym,P0026_D02,0.2968369829683698,-42
c4_doc_local_anon,P0026_D02,0.2623762376237624,-56
c5_linkguard,P0026_D02,0.5673575129533679,-92
c6_aggressive_redaction,P0026_D02,0.8142076502732241,-132
c1b_presidio_redaction,P0026_D02,0.33869115958668194,7
c1_direct_redaction,P0026_D03,0.3094555873925502,-56
c2_consistent_pseudonym,P0026_D03,0.3174157303370787,-42
c3_per_doc_pseudonym,P0026_D03,0.3268698060941828,-32
c4_doc_local_anon,P0026_D03,0.34728033472803344,-37
c5_linkguard,P0026_D03,0.4368932038834952,-33
c6_aggressive_redaction,P0026_D03,0.6603221083455344,-71
c1b_presidio_redaction,P0026_D03,0.39313984168865435,4
c1_direct_redaction,P0026_D04,0.2727272727272727,-56
c2_consistent_pseudonym,P0026_D04,0.6256281407035176,-52
c3_per_doc_pseudonym,P0026_D04,0.6228287841191067,-42
c4_doc_local_anon,P0026_D04,0.528061224489796,-64
c5_linkguard,P0026_D04,0.6448362720403022,-54
c6_aggressive_redaction,P0026_D04,0.7468706536856746,-129
c1b_presidio_redaction,P0026_D04,0.5668202764976958,20
c1_direct_redaction,P0027_D01,0.24940617577197155,-54
c2_consistent_pseudonym,P0027_D01,0.18457943925233644,-40
c3_per_doc_pseudonym,P0027_D01,0.27713625866050806,-30
c4_doc_local_anon,P0027_D01,0.24940617577197155,-54
c5_linkguard,P0027_D01,0.2978723404255319,-50
c6_aggressive_redaction,P0027_D01,0.8168316831683169,-88
c1b_presidio_redaction,P0027_D01,0.20666666666666667,4
c1_direct_redaction,P0027_D02,0.2838196286472149,-54
c2_consistent_pseudonym,P0027_D02,0.27083333333333337,-40
c3_per_doc_pseudonym,P0027_D02,0.2724935732647815,-30
c4_doc_local_anon,P0027_D02,0.2838196286472149,-54
c5_linkguard,P0027_D02,0.5978835978835979,-52
c6_aggressive_redaction,P0027_D02,0.7598908594815825,-75
c1b_presidio_redaction,P0027_D02,0.3078817733990148,4
c1_direct_redaction,P0027_D03,0.2949438202247191,-54
c2_consistent_pseudonym,P0027_D03,0.2865013774104683,-40
c3_per_doc_pseudonym,P0027_D03,0.2690217391304348,-30
c4_doc_local_anon,P0027_D03,0.2949438202247191,-54
c5_linkguard,P0027_D03,0.3908205841446454,-47
c6_aggressive_redaction,P0027_D03,0.46031746031746035,-73
c1b_presidio_redaction,P0027_D03,0.3246753246753247,4
c1_direct_redaction,P0027_D04,0.2590799031476998,-54
c2_consistent_pseudonym,P0027_D04,0.1880952380952381,-40
c3_per_doc_pseudonym,P0027_D04,0.2517647058823529,-30
c4_doc_local_anon,P0027_D04,0.2590799031476998,-54
c5_linkguard,P0027_D04,0.3903614457831325,-50
c6_aggressive_redaction,P0027_D04,0.5102564102564102,-100
c1b_presidio_redaction,P0027_D04,0.21040723981900455,4
c1_direct_redaction,P0028_D01,0.25272067714631197,-55
c2_consistent_pseudonym,P0028_D01,0.24792408066429417,-39
c3_per_doc_pseudonym,P0028_D01,0.26377491207502934,-29
c4_doc_local_anon,P0028_D01,0.285377358490566,-34
c5_linkguard,P0028_D01,0.5607940446650124,-76
c6_aggressive_redaction,P0028_D01,0.7102199223803364,-109
c1b_presidio_redaction,P0028_D01,0.35634743875278396,16
c1_direct_redaction,P0028_D02,0.2577065351418002,-55
c2_consistent_pseudonym,P0028_D02,0.2818627450980392,-50
c3_per_doc_pseudonym,P0028_D02,0.288135593220339,-40
c4_doc_local_anon,P0028_D02,0.2577065351418002,-55
c5_linkguard,P0028_D02,0.5428571428571429,-61
c6_aggressive_redaction,P0028_D02,0.5286284953395473,-115
c1b_presidio_redaction,P0028_D02,0.2911392405063291,3
c1_direct_redaction,P0028_D03,0.2655654383735705,-55
c2_consistent_pseudonym,P0028_D03,0.2752179327521793,-39
c3_per_doc_pseudonym,P0028_D03,0.26445264452644524,-29
c4_doc_local_anon,P0028_D03,0.29950495049504955,-34
c5_linkguard,P0028_D03,0.35149156939040205,-71
c6_aggressive_redaction,P0028_D03,0.7427055702917772,-88
c1b_presidio_redaction,P0028_D03,0.45581395348837206,18
c1_direct_redaction,P0028_D04,0.2577065351418002,-55
c2_consistent_pseudonym,P0028_D04,0.27450980392156865,-50
c3_per_doc_pseudonym,P0028_D04,0.3099273607748184,-40
c4_doc_local_anon,P0028_D04,0.2577065351418002,-55
c5_linkguard,P0028_D04,0.662621359223301,-42
c6_aggressive_redaction,P0028_D04,0.5957161981258368,-119
c1b_presidio_redaction,P0028_D04,0.30264672036823936,3
c1_direct_redaction,P0029_D01,0.2562814070351759,-48
c2_consistent_pseudonym,P0029_D01,0.2617283950617284,-34
c3_per_doc_pseudonym,P0029_D01,0.2731707317073171,-24
c4_doc_local_anon,P0029_D01,0.2872996300863132,-33
c5_linkguard,P0029_D01,0.6726804123711341,-68
c6_aggressive_redaction,P0029_D01,0.6606896551724137,-119
c1b_presidio_redaction,P0029_D01,0.4862385321100917,28
c1_direct_redaction,P0029_D02,0.2518518518518519,-48
c2_consistent_pseudonym,P0029_D02,0.2812887236679058,-51
c3_per_doc_pseudonym,P0029_D02,0.2925336597307222,-41
c4_doc_local_anon,P0029_D02,0.2518518518518519,-48
c5_linkguard,P0029_D02,0.669250645994832,-84
c6_aggressive_redaction,P0029_D02,0.8189300411522633,-129
c1b_presidio_redaction,P0029_D02,0.36711711711711714,30
c1_direct_redaction,P0029_D03,0.28888888888888886,-48
c2_consistent_pseudonym,P0029_D03,0.33514986376021794,-34
c3_per_doc_pseudonym,P0029_D03,0.3763440860215054,-24
c4_doc_local_anon,P0029_D03,0.36870748299319733,-33
c5_linkguard,P0029_D03,0.4992967651195499,-57
c6_aggressive_redaction,P0029_D03,0.7130434782608696,-78
c1b_presidio_redaction,P0029_D03,0.3865652724968315,21
c1_direct_redaction,P0029_D04,0.21130221130221127,-48
c2_consistent_pseudonym,P0029_D04,0.23797780517879163,-51
c3_per_doc_pseudonym,P0029_D04,0.28136419001218027,-41
c4_doc_local_anon,P0029_D04,0.23551171393341552,-51
c5_linkguard,P0029_D04,0.6518424396442186,-75
c6_aggressive_redaction,P0029_D04,0.7134986225895317,-136
c1b_presidio_redaction,P0029_D04,0.335608646188851,17
c1_direct_redaction,P0030_D01,0.1492890995260664,-54
c2_consistent_pseudonym,P0030_D01,0.2261072261072261,-40
c3_per_doc_pseudonym,P0030_D01,0.2373271889400922,-30
c4_doc_local_anon,P0030_D01,0.1492890995260664,-54
c5_linkguard,P0030_D01,0.6350710900473934,-54
c6_aggressive_redaction,P0030_D01,0.754950495049505,-90
c1b_presidio_redaction,P0030_D01,0.7422907488986784,10
c1_direct_redaction,P0030_D02,0.28116710875331563,-54
c2_consistent_pseudonym,P0030_D02,0.26822916666666663,-40
c3_per_doc_pseudonym,P0030_D02,0.27506426735218514,-30
c4_doc_local_anon,P0030_D02,0.28116710875331563,-54
c5_linkguard,P0030_D02,0.5947019867549669,-53
c6_aggressive_redaction,P0030_D02,0.819672131147541,-76
c1b_presidio_redaction,P0030_D02,0.3201970443349754,4
c1_direct_redaction,P0030_D03,0.2666666666666667,-54
c2_consistent_pseudonym,P0030_D03,0.2752043596730245,-40
c3_per_doc_pseudonym,P0030_D03,0.28494623655913975,-30
c4_doc_local_anon,P0030_D03,0.2666666666666667,-54
c5_linkguard,P0030_D03,0.30567081604426005,-51
c6_aggressive_redaction,P0030_D03,0.46341463414634143,-77
c1b_presidio_redaction,P0030_D03,0.375,10
c1_direct_redaction,P0030_D04,0.24941176470588233,-54
c2_consistent_pseudonym,P0030_D04,0.22685185185185186,-40
c3_per_doc_pseudonym,P0030_D04,0.2379862700228833,-30
c4_doc_local_anon,P0030_D04,0.24941176470588233,-54
c5_linkguard,P0030_D04,0.7096018735362998,-50
c6_aggressive_redaction,P0030_D04,0.7525252525252525,-112
c1b_presidio_redaction,P0030_D04,0.28854625550660795,4
c1_direct_redaction,P0031_D01,0.24555160142348753,-51
c2_consistent_pseudonym,P0031_D01,0.2339930151338766,-35
c3_per_doc_pseudonym,P0031_D01,0.2635212888377445,-25
c4_doc_local_anon,P0031_D01,0.27441860465116275,-34
c5_linkguard,P0031_D01,0.37696969696969695,-69
c6_aggressive_redaction,P0031_D01,0.6333333333333333,-114
c1b_presidio_redaction,P0031_D01,0.3383947939262473,28
c1_direct_redaction,P0031_D02,0.24969843184559715,-51
c2_consistent_pseudonym,P0031_D02,0.261501210653753,-54
c3_per_doc_pseudonym,P0031_D02,0.2727272727272727,-44
c4_doc_local_anon,P0031_D02,0.24969843184559715,-51
c5_linkguard,P0031_D02,0.6069651741293532,-76
c6_aggressive_redaction,P0031_D02,0.5329815303430079,-122
c1b_presidio_redaction,P0031_D02,0.2807215332581736,7
c1_direct_redaction,P0031_D03,0.26103404791929385,-51
c2_consistent_pseudonym,P0031_D03,0.18417799752781217,-35
c3_per_doc_pseudonym,P0031_D03,0.19413919413919412,-25
c4_doc_local_anon,P0031_D03,0.2913580246913581,-34
c5_linkguard,P0031_D03,0.4838709677419355,-69
c6_aggressive_redaction,P0031_D03,0.7403973509933774,-89
c1b_presidio_redaction,P0031_D03,0.3615560640732265,30
c1_direct_redaction,P0031_D04,0.2552404438964242,-51
c2_consistent_pseudonym,P0031_D04,0.26485148514851486,-54
c3_per_doc_pseudonym,P0031_D04,0.273838630806846,-44
c4_doc_local_anon,P0031_D04,0.2552404438964242,-51
c5_linkguard,P0031_D04,0.5457875457875458,-43
c6_aggressive_redaction,P0031_D04,0.564516129032258,-118
c1b_presidio_redaction,P0031_D04,0.2819332566168009,7
c1_direct_redaction,P0032_D01,0.15625,-48
c2_consistent_pseudonym,P0032_D01,0.5723431498079385,-35
c3_per_doc_pseudonym,P0032_D01,0.5802781289506953,-25
c4_doc_local_anon,P0032_D01,0.6641221374045801,-30
c5_linkguard,P0032_D01,0.6566970091027309,-47
c6_aggressive_redaction,P0032_D01,0.7915492957746479,-106
c1b_presidio_redaction,P0032_D01,0.6155660377358491,32
c1_direct_redaction,P0032_D02,0.22596153846153844,-48
c2_consistent_pseudonym,P0032_D02,0.5513126491646778,-42
c3_per_doc_pseudonym,P0032_D02,0.5896226415094339,-32
c4_doc_local_anon,P0032_D02,0.22596153846153844,-48
c5_linkguard,P0032_D02,0.5547169811320755,-85
c6_aggressive_redaction,P0032_D02,0.8162162162162162,-140
c1b_presidio_redaction,P0032_D02,0.3355191256830601,35
c1_direct_redaction,P0032_D03,0.2893258426966292,-48
c2_consistent_pseudonym,P0032_D03,0.3793103448275862,-35
c3_per_doc_pseudonym,P0032_D03,0.3904761904761904,-25
c4_doc_local_anon,P0032_D03,0.3397260273972603,-30
c5_linkguard,P0032_D03,0.532033426183844,-42
c6_aggressive_redaction,P0032_D03,0.75254730713246,-73
c1b_presidio_redaction,P0032_D03,0.4307692307692308,20
c1_direct_redaction,P0032_D04,0.25245098039215685,-48
c2_consistent_pseudonym,P0032_D04,0.6058394160583942,-42
c3_per_doc_pseudonym,P0032_D04,0.21634615384615385,-32
c4_doc_local_anon,P0032_D04,0.2679900744416873,-58
c5_linkguard,P0032_D04,0.7096774193548387,-58
c6_aggressive_redaction,P0032_D04,0.7661623108665749,-137
c1b_presidio_redaction,P0032_D04,0.23476297968397286,22
c1_direct_redaction,P0033_D01,0.23236994219653184,-47
