condition,doc_id,edit_ratio,char_delta
c1b_presidio_redaction,P0016_D02,0.2855436081242533,-21
c1_direct_redaction,P0016_D03,0.2659846547314578,-54
c2_consistent_pseudonym,P0016_D03,0.2788944723618091,-40
c3_per_doc_pseudonym,P0016_D03,0.28784119106699757,-30
c4_doc_local_anon,P0016_D03,0.36010037641154324,-39
c5_linkguard,P0016_D03,0.34895833333333337,-68
c6_aggressive_redaction,P0016_D03,0.8186666666666667,-86
c1b_presidio_redaction,P0016_D03,0.39573459715639814,8
c1_direct_redaction,P0016_D04,0.2606516290726817,-54
c2_consistent_pseudonym,P0016_D04,0.2788104089219331,-45
c3_per_doc_pseudonym,P0016_D04,0.28763769889840884,-35
c4_doc_local_anon,P0016_D04,0.2606516290726817,-54
c5_linkguard,P0016_D04,0.37684729064039413,-40
c6_aggressive_redaction,P0016_D04,0.5263870094722598,-113
c1b_presidio_redaction,P0016_D04,0.20818291215403129,-21
c1_direct_redaction,P0017_D01,0.15883100381194404,-53
c2_consistent_pseudonym,P0017_D01,0.6174999999999999,-40
c3_per_doc_pseudonym,P0017_D01,0.6222222222222222,-30
c4_doc_local_anon,P0017_D01,0.5453416149068323,-35
c5_linkguard,P0017_D01,0.5524296675191815,-58
c6_aggressive_redaction,P0017_D01,0.7897648686030428,-117
c1b_presidio_redaction,P0017_D01,0.3008526187576127,-19
c1_direct_redaction,P0017_D02,0.15225334957369063,-53
c2_consistent_pseudonym,P0017_D02,0.5795868772782503,-51
c3_per_doc_pseudonym,P0017_D02,0.6254501800720288,-41
c4_doc_local_anon,P0017_D02,0.15225334957369063,-53
c5_linkguard,P0017_D02,0.542713567839196,-78
c6_aggressive_redaction,P0017_D02,0.7259158751696065,-137
c1b_presidio_redaction,P0017_D02,0.337116912599319,7
c1_direct_redaction,P0017_D03,0.2951048951048951,-53
c2_consistent_pseudonym,P0017_D03,0.30494505494505497,-40
c3_per_doc_pseudonym,P0017_D03,0.31436314363143636,-30
c4_doc_local_anon,P0017_D03,0.33697135061391537,-35
c5_linkguard,P0017_D03,0.4412171507607192,-45
c6_aggressive_redaction,P0017_D03,0.6666666666666667,-78
c1b_presidio_redaction,P0017_D03,0.3271028037383178,-19
c1_direct_redaction,P0017_D04,0.2596273291925466,-53
c2_consistent_pseudonym,P0017_D04,0.5935563816604709,-51
c3_per_doc_pseudonym,P0017_D04,0.635250917992656,-41
c4_doc_local_anon,P0017_D04,0.2722710163111669,-61
c5_linkguard,P0017_D04,0.669609079445145,-65
c6_aggressive_redaction,P0017_D04,0.7458563535911602,-134
c1b_presidio_redaction,P0017_D04,0.2943980929678188,-19
c1_direct_redaction,P0018_D01,0.14898688915375446,-53
c2_consistent_pseudonym,P0018_D01,0.22626025791324733,-39
c3_per_doc_pseudonym,P0018_D01,0.2375434530706837,-29
c4_doc_local_anon,P0018_D01,0.14898688915375446,-53
c5_linkguard,P0018_D01,0.6161137440758293,-48
c6_aggressive_redaction,P0018_D01,0.749379652605459,-86
c1b_presidio_redaction,P0018_D01,0.32083792723263505,15
c1_direct_redaction,P0018_D02,0.2676056338028169,-53
c2_consistent_pseudonym,P0018_D02,0.2553459119496856,-39
c3_per_doc_pseudonym,P0018_D02,0.2919254658385093,-29
c4_doc_local_anon,P0018_D02,0.2676056338028169,-53
c5_linkguard,P0018_D02,0.29715762273901813,-60
c6_aggressive_redaction,P0018_D02,0.7315436241610738,-89
c1b_presidio_redaction,P0018_D02,0.23718712753277715,5
c1_direct_redaction,P0018_D03,0.26582278481012656,-53
c2_consistent_pseudonym,P0018_D03,0.2744827586206896,-39
c3_per_doc_pseudonym,P0018_D03,0.28435374149659864,-29
c4_doc_local_anon,P0018_D03,0.26582278481012656,-53
c5_linkguard,P0018_D03,0.362116991643454,-46
c6_aggressive_redaction,P0018_D03,0.43063583815028905,-72
c1b_presidio_redaction,P0018_D03,0.43003851091142486,15
c1_direct_redaction,P0018_D04,0.2533013205282113,-53
c2_consistent_pseudonym,P0018_D04,0.23258559622195984,-39
c3_per_doc_pseudonym,P0018_D04,0.23687281213535594,-29
c4_doc_local_anon,P0018_D04,0.2533013205282113,-53
c5_linkguard,P0018_D04,0.7105263157894737,-50
c6_aggressive_redaction,P0018_D04,0.751918158567775,-104
c1b_presidio_redaction,P0018_D04,0.29292929292929293,5
c1_direct_redaction,P0019_D01,0.23198198198198194,-50
c2_consistent_pseudonym,P0019_D01,0.22787610619469023,-34
c3_per_doc_pseudonym,P0019_D01,0.2210065645514223,-24
c4_doc_local_anon,P0019_D01,0.2629262926292629,-29
c5_linkguard,P0019_D01,0.5655253837072018,-91
c6_aggressive_redaction,P0019_D01,0.7082294264339153,-136
c1b_presidio_redaction,P0019_D01,0.3221052631578948,12
c1_direct_redaction,P0019_D02,0.2470023980815348,-50
c2_consistent_pseudonym,P0019_D02,0.2419547079856973,-45
c3_per_doc_pseudonym,P0019_D02,0.25323910482921086,-35
c4_doc_local_anon,P0019_D02,0.2470023980815348,-50
c5_linkguard,P0019_D02,0.5960346964064436,-77
c6_aggressive_redaction,P0019_D02,0.5111695137976346,-123
c1b_presidio_redaction,P0019_D02,0.27066817667044163,-1
c1_direct_redaction,P0019_D03,0.2530712530712531,-50
c2_consistent_pseudonym,P0019_D03,0.17590361445783131,-34
c3_per_doc_pseudonym,P0019_D03,0.1880952380952381,-24
c4_doc_local_anon,P0019_D03,0.28622754491017965,-29
c5_linkguard,P0019_D03,0.4772727272727273,-72
c6_aggressive_redaction,P0019_D03,0.7905759162303665,-100
c1b_presidio_redaction,P0019_D03,0.3024830699774267,22
c1_direct_redaction,P0019_D04,0.2351598173515982,-50
c2_consistent_pseudonym,P0019_D04,0.2417707150964813,-45
c3_per_doc_pseudonym,P0019_D04,0.265993265993266,-35
c4_doc_local_anon,P0019_D04,0.2351598173515982,-50
c5_linkguard,P0019_D04,0.6319444444444444,-62
c6_aggressive_redaction,P0019_D04,0.528957528957529,-149
c1b_presidio_redaction,P0019_D04,0.2583783783783784,-1
c1_direct_redaction,P0020_D01,0.15748031496062997,-50
c2_consistent_pseudonym,P0020_D01,0.6585365853658536,-33
c3_per_doc_pseudonym,P0020_D01,0.6679340937896071,-23
c4_doc_local_anon,P0020_D01,0.6862244897959184,-28
c5_linkguard,P0020_D01,0.6512549537648613,-55
c6_aggressive_redaction,P0020_D01,0.788135593220339,-104
c1b_presidio_redaction,P0020_D01,0.44640753828032975,37
c1_direct_redaction,P0020_D02,0.16768665850673192,-43
c2_consistent_pseudonym,P0020_D02,0.28136419001218027,-39
c3_per_doc_pseudonym,P0020_D02,0.6254501800720288,-27
c4_doc_local_anon,P0020_D02,0.16768665850673192,-43
c5_linkguard,P0020_D02,0.6688227684346701,-87
c6_aggressive_redaction,P0020_D02,0.8236092265943012,-123
c1b_presidio_redaction,P0020_D02,0.2713178294573644,43
c1_direct_redaction,P0020_D03,0.2737127371273713,-50
c2_consistent_pseudonym,P0020_D03,0.2741721854304636,-33
c3_per_doc_pseudonym,P0020_D03,0.28627450980392155,-23
c4_doc_local_anon,P0020_D03,0.3078947368421052,-28
c5_linkguard,P0020_D03,0.44141689373297,-54
c6_aggressive_redaction,P0020_D03,0.6690442225392297,-87
c1b_presidio_redaction,P0020_D03,0.3407407407407408,22
c1_direct_redaction,P0020_D04,0.260759493670886,-50
c2_consistent_pseudonym,P0020_D04,0.2795969773299748,-46
c3_per_doc_pseudonym,P0020_D04,0.29104477611940294,-36
c4_doc_local_anon,P0020_D04,0.27692307692307694,-60
c5_linkguard,P0020_D04,0.5798969072164948,-64
c6_aggressive_redaction,P0020_D04,0.7230769230769231,-125
c1b_presidio_redaction,P0020_D04,0.32792584009269987,23
c1_direct_redaction,P0021_D01,0.23409363745498202,-49
c2_consistent_pseudonym,P0021_D01,0.22314049586776863,-35
c3_per_doc_pseudonym,P0021_D01,0.2578763127187864,-25
c4_doc_local_anon,P0021_D01,0.23409363745498202,-49
c5_linkguard,P0021_D01,0.27684964200477324,-44
c6_aggressive_redaction,P0021_D01,0.8049999999999999,-82
c1b_presidio_redaction,P0021_D01,0.2817059483726151,9
c1_direct_redaction,P0021_D02,0.2681638044914135,-49
c2_consistent_pseudonym,P0021_D02,0.25551232166018156,-35
c3_per_doc_pseudonym,P0021_D02,0.265044814340589,-25
c4_doc_local_anon,P0021_D02,0.2681638044914135,-49
c5_linkguard,P0021_D02,0.29866666666666664,-56
c6_aggressive_redaction,P0021_D02,0.7373461012311902,-75
c1b_presidio_redaction,P0021_D02,0.2368098159509202,9
c1_direct_redaction,P0021_D03,0.28312412831241285,-49
c2_consistent_pseudonym,P0021_D03,0.27222982216142266,-35
c3_per_doc_pseudonym,P0021_D03,0.28205128205128205,-25
c4_doc_local_anon,P0021_D03,0.28312412831241285,-49
c5_linkguard,P0021_D03,0.3784530386740331,-42
c6_aggressive_redaction,P0021_D03,0.4553314121037464,-72
c1b_presidio_redaction,P0021_D03,0.3341935483870968,9
c1_direct_redaction,P0021_D04,0.23619271445358403,-49
c2_consistent_pseudonym,P0021_D04,0.22080924855491324,-35
c3_per_doc_pseudonym,P0021_D04,0.23428571428571432,-25
c4_doc_local_anon,P0021_D04,0.23619271445358403,-49
c5_linkguard,P0021_D04,0.6737089201877935,-48
c6_aggressive_redaction,P0021_D04,0.4683544303797469,-110
c1b_presidio_redaction,P0021_D04,0.2849284928492849,9
c1_direct_redaction,P0022_D01,0.24355971896955508,-58
c2_consistent_pseudonym,P0022_D01,0.7080459770114942,-42
c3_per_doc_pseudonym,P0022_D01,0.6681818181818182,-32
c4_doc_local_anon,P0022_D01,0.7337883959044369,-33
c5_linkguard,P0022_D01,0.47381242387332523,-91
c6_aggressive_redaction,P0022_D01,0.7461928934010152,-124
c1b_presidio_redaction,P0022_D01,0.7464788732394366,11
c1_direct_redaction,P0022_D02,0.26,-58
c2_consistent_pseudonym,P0022_D02,0.27317676143386893,-49
c3_per_doc_pseudonym,P0022_D02,0.2869352869352869,-39
c4_doc_local_anon,P0022_D02,0.26,-58
c5_linkguard,P0022_D02,0.6832694763729246,-75
c6_aggressive_redaction,P0022_D02,0.5234270414993307,-111
c1b_presidio_redaction,P0022_D02,0.3100233100233101,0
c1_direct_redaction,P0022_D03,0.27461139896373055,-58
c2_consistent_pseudonym,P0022_D03,0.36802030456852797,-42
c3_per_doc_pseudonym,P0022_D03,0.37593984962406013,-32
c4_doc_local_anon,P0022_D03,0.40025094102885816,-33
c5_linkguard,P0022_D03,0.36856010568031705,-73
c6_aggressive_redaction,P0022_D03,0.8099062918340026,-83
c1b_presidio_redaction,P0022_D03,0.3789846517119244,17
c1_direct_redaction,P0022_D04,0.26302729528535984,-58
c2_consistent_pseudonym,P0022_D04,0.27852760736196314,-49
c3_per_doc_pseudonym,P0022_D04,0.3163636363636364,-39
c4_doc_local_anon,P0022_D04,0.26302729528535984,-58
c5_linkguard,P0022_D04,0.5062034739454094,-58
c6_aggressive_redaction,P0022_D04,0.5409395973154363,-119
c1b_presidio_redaction,P0022_D04,0.3125,0
c1_direct_redaction,P0023_D01,0.25598991172761665,-51
c2_consistent_pseudonym,P0023_D01,0.56575682382134,-38
c3_per_doc_pseudonym,P0023_D01,0.5759803921568627,-28
c4_doc_local_anon,P0023_D01,0.6720098643649814,-33
c5_linkguard,P0023_D01,0.6556122448979591,-60
c6_aggressive_redaction,P0023_D01,0.7931034482758621,-119
c1b_presidio_redaction,P0023_D01,0.6073059360730594,32
c1_direct_redaction,P0023_D02,0.2472594397076736,-51
c2_consistent_pseudonym,P0023_D02,0.19756097560975605,-52
c3_per_doc_pseudonym,P0023_D02,0.21204819277108433,-42
c4_doc_local_anon,P0023_D02,0.2472594397076736,-51
c5_linkguard,P0023_D02,0.6547314578005115,-90
c6_aggressive_redaction,P0023_D02,0.8125,-136
c1b_presidio_redaction,P0023_D02,0.3450937155457552,35
c1_direct_redaction,P0023_D03,0.273202614379085,-51
c2_consistent_pseudonym,P0023_D03,0.3624678663239075,-38
c3_per_doc_pseudonym,P0023_D03,0.3984771573604061,-28
c4_doc_local_anon,P0023_D03,0.3205619412515964,-33
c5_linkguard,P0023_D03,0.4879356568364611,-70
c6_aggressive_redaction,P0023_D03,0.7002801120448179,-102
c1b_presidio_redaction,P0023_D03,0.4261704681872749,17
c1_direct_redaction,P0023_D04,0.27726675427069647,-51
c2_consistent_pseudonym,P0023_D04,0.3052631578947368,-52
c3_per_doc_pseudonym,P0023_D04,0.34805194805194806,-42
c4_doc_local_anon,P0023_D04,0.29161118508655126,-61
c5_linkguard,P0023_D04,0.5984251968503937,-50
c6_aggressive_redaction,P0023_D04,0.7489300998573467,-111
c1b_presidio_redaction,P0023_D04,0.3477218225419664,22
c1_direct_redaction,P0024_D01,0.14320388349514568,-46
c2_consistent_pseudonym,P0024_D01,0.1766109785202864,-32
c3_per_doc_pseudonym,P0024_D01,0.16273584905660377,-22
c4_doc_local_anon,P0024_D01,0.14320388349514568,-46
c5_linkguard,P0024_D01,0.24969843184559715,-41
c6_aggressive_redaction,P0024_D01,0.7452711223203026,-77
c1b_presidio_redaction,P0024_D01,0.7434733257661748,11
c1_direct_redaction,P0024_D02,0.2686170212765957,-46
c2_consistent_pseudonym,P0024_D02,0.25587467362924277,-32
c3_per_doc_pseudonym,P0024_D02,0.2680412371134021,-22
c4_doc_local_anon,P0024_D02,0.2686170212765957,-46
c5_linkguard,P0024_D02,0.5946666666666667,-48
c6_aggressive_redaction,P0024_D02,0.7551581843191196,-71
c1b_presidio_redaction,P0024_D02,0.31506849315068497,5
c1_direct_redaction,P0024_D03,0.2752808988764045,-46
c2_consistent_pseudonym,P0024_D03,0.2644628099173554,-32
c3_per_doc_pseudonym,P0024_D03,0.2744565217391305,-22
c4_doc_local_anon,P0024_D03,0.2752808988764045,-46
c5_linkguard,P0024_D03,0.3146853146853147,-43
c6_aggressive_redaction,P0024_D03,0.3817126269956459,-69
c1b_presidio_redaction,P0024_D03,0.37061118335500653,11
c1_direct_redaction,P0024_D04,0.24343675417661093,-46
c2_consistent_pseudonym,P0024_D04,0.22300469483568075,-32
c3_per_doc_pseudonym,P0024_D04,0.25986078886310904,-22
c4_doc_local_anon,P0024_D04,0.24343675417661093,-46
c5_linkguard,P0024_D04,0.6753554502369667,-40
c6_aggressive_redaction,P0024_D04,0.751918158567775,-102
c1b_presidio_redaction,P0024_D04,0.2869955156950673,8
c1_direct_redaction,P0025_D01,0.26128266033254155,-64
c2_consistent_pseudonym,P0025_D01,0.6876456876456876,-48
c3_per_doc_pseudonym,P0025_D01,0.6935483870967742,-38
c4_doc_local_anon,P0025_D01,0.7252619324796274,-47
c5_linkguard,P0025_D01,0.38555691554467564,-89
c6_aggressive_redaction,P0025_D01,0.7044585987261147,-121
c1b_presidio_redaction,P0025_D01,0.7518716577540107,29
c1_direct_redaction,P0025_D02,0.2682926829268293,-64
c2_consistent_pseudonym,P0025_D02,0.5520581113801453,-58
c3_per_doc_pseudonym,P0025_D02,0.5502392344497608,-48
c4_doc_local_anon,P0025_D02,0.2682926829268293,-64
c5_linkguard,P0025_D02,0.685,-84
c6_aggressive_redaction,P0025_D02,0.531578947368421,-124
c1b_presidio_redaction,P0025_D02,0.23146067415730343,6
c1_direct_redaction,P0025_D03,0.2798982188295165,-64
c2_consistent_pseudonym,P0025_D03,0.28428927680798,-48
c3_per_doc_pseudonym,P0025_D03,0.2857142857142857,-38
c4_doc_local_anon,P0025_D03,0.31008717310087175,-47
c5_linkguard,P0025_D03,0.5052083333333333,-82
c6_aggressive_redaction,P0025_D03,0.809775429326288,-93
c1b_presidio_redaction,P0025_D03,0.4340473506200676,37
c1_direct_redaction,P0025_D04,0.16229116945107402,-64
c2_consistent_pseudonym,P0025_D04,0.22037914691943128,-58
c3_per_doc_pseudonym,P0025_D04,0.22482435597189698,-48
c4_doc_local_anon,P0025_D04,0.16229116945107402,-64
c5_linkguard,P0025_D04,0.3349339735894358,-69
c6_aggressive_redaction,P0025_D04,0.5398692810457517,-137
c1b_presidio_redaction,P0025_D04,0.22687224669603523,6
c1_direct_redaction,P0026_D01,0.2752043596730245,-52
c2_consistent_pseudonym,P0026_D01,0.27903871829105475,-37
c3_per_doc_pseudonym,P0026_D01,0.29117259552042163,-27
c4_doc_local_anon,P0026_D01,0.32266666666666666,-36
c5_linkguard,P0026_D01,0.5,-42
c6_aggressive_redaction,P0026_D01,0.7755395683453238,-91
c1b_presidio_redaction,P0026_D01,0.36752136752136755,33
c1_direct_redaction,P0026_D02,0.2642487046632125,-52
c2_consistent_pseudonym,P0026_D02,0.2752880921895007,-43
c3_per_doc_pseudonym,P0026_D02,0.33249051833122634,-33
c4_doc_local_anon,P0026_D02,0.2642487046632125,-52
c5_linkguard,P0026_D02,0.566360052562418,-63
c6_aggressive_redaction,P0026_D02,0.7134831460674158,-112
c1b_presidio_redaction,P0026_D02,0.37529137529137524,34
c1_direct_redaction,P0026_D03,0.3077975376196991,-43
c2_consistent_pseudonym,P0026_D03,0.30469798657718117,-29
c3_per_doc_pseudonym,P0026_D03,0.3236459709379128,-17
c4_doc_local_anon,P0026_D03,0.3547523427041499,-27
c5_linkguard,P0026_D03,0.4814814814814815,-45
c6_aggressive_redaction,P0026_D03,0.6809116809116809,-72
c1b_presidio_redaction,P0026_D03,0.3560606060606061,18
c1_direct_redaction,P0026_D04,0.2951885565669701,-43
c2_consistent_pseudonym,P0026_D04,0.2998712998712999,-35
c3_per_doc_pseudonym,P0026_D04,0.3181242078580482,-23
c4_doc_local_anon,P0026_D04,0.30880420499342964,-51
c5_linkguard,P0026_D04,0.6670967741935484,-37
c6_aggressive_redaction,P0026_D04,0.7098591549295774,-102
c1b_presidio_redaction,P0026_D04,0.3420427553444181,30
c1_direct_redaction,P0027_D01,0.24121779859484782,-52
c2_consistent_pseudonym,P0027_D01,0.21658986175115202,-38
c3_per_doc_pseudonym,P0027_D01,0.2687927107061503,-28
c4_doc_local_anon,P0027_D01,0.24121779859484782,-52
c5_linkguard,P0027_D01,0.289044289044289,-48
c6_aggressive_redaction,P0027_D01,0.8177339901477833,-94
c1b_presidio_redaction,P0027_D01,0.20524017467248912,10
c1_direct_redaction,P0027_D02,0.2773333333333333,-52
c2_consistent_pseudonym,P0027_D02,0.26439790575916233,-38
c3_per_doc_pseudonym,P0027_D02,0.2713178294573644,-28
c4_doc_local_anon,P0027_D02,0.2773333333333333,-52
c5_linkguard,P0027_D02,0.5962566844919786,-54
c6_aggressive_redaction,P0027_D02,0.7393689986282579,-73
c1b_presidio_redaction,P0027_D02,0.23152709359605916,10
c1_direct_redaction,P0027_D03,0.2861111111111111,-52
c2_consistent_pseudonym,P0027_D03,0.2752043596730245,-38
c3_per_doc_pseudonym,P0027_D03,0.260752688172043,-28
c4_doc_local_anon,P0027_D03,0.2861111111111111,-52
c5_linkguard,P0027_D03,0.38101788170563966,-45
c6_aggressive_redaction,P0027_D03,0.4576757532281205,-75
c1b_presidio_redaction,P0027_D03,0.32225063938618925,10
c1_direct_redaction,P0027_D04,0.2482100238663485,-52
c2_consistent_pseudonym,P0027_D04,0.22769953051643188,-38
c3_per_doc_pseudonym,P0027_D04,0.19257540603248258,-28
c4_doc_local_anon,P0027_D04,0.2482100238663485,-52
c5_linkguard,P0027_D04,0.3532219570405728,-52
c6_aggressive_redaction,P0027_D04,0.4642857142857143,-106
c1b_presidio_redaction,P0027_D04,0.28222222222222226,10
c1_direct_redaction,P0028_D01,0.24770642201834858,-62
c2_consistent_pseudonym,P0028_D01,0.24269662921348312,-44
c3_per_doc_pseudonym,P0028_D01,0.2577777777777778,-34
c4_doc_local_anon,P0028_D01,0.2791991101223582,-35
c5_linkguard,P0028_D01,0.6269185360094451,-87
c6_aggressive_redaction,P0028_D01,0.69,-134
c1b_presidio_redaction,P0028_D01,0.3318681318681319,-24
c1_direct_redaction,P0028_D02,0.26405867970660146,-62
c2_consistent_pseudonym,P0028_D02,0.5358444714459295,-57
c3_per_doc_pseudonym,P0028_D02,0.5414165666266506,-47
c4_doc_local_anon,P0028_D02,0.26405867970660146,-62
c5_linkguard,P0028_D02,0.5925465838509316,-75
c6_aggressive_redaction,P0028_D02,0.52832674571805,-121
c1b_presidio_redaction,P0028_D02,0.3076923076923077,-22
c1_direct_redaction,P0028_D03,0.26865671641791045,-62
c2_consistent_pseudonym,P0028_D03,0.2725060827250608,-44
c3_per_doc_pseudonym,P0028_D03,0.28365384615384615,-34
c4_doc_local_anon,P0028_D03,0.3020457280385078,-35
c5_linkguard,P0028_D03,0.3562340966921119,-80
c6_aggressive_redaction,P0028_D03,0.7415143603133159,-100
c1b_presidio_redaction,P0028_D03,0.3586698337292161,-24
c1_direct_redaction,P0028_D04,0.2559241706161137,-62
c2_consistent_pseudonym,P0028_D04,0.2791519434628975,-57
c3_per_doc_pseudonym,P0028_D04,0.22700814901047728,-47
c4_doc_local_anon,P0028_D04,0.2559241706161137,-62
c5_linkguard,P0028_D04,0.40166865315852207,-67
c6_aggressive_redaction,P0028_D04,0.5404699738903394,-140
c1b_presidio_redaction,P0028_D04,0.2963800904977375,-22
c1_direct_redaction,P0029_D01,0.27083333333333337,-54
c2_consistent_pseudonym,P0029_D01,0.28388746803069054,-40
c3_per_doc_pseudonym,P0029_D01,0.2954545454545454,-30
c4_doc_local_anon,P0029_D01,0.3062261753494282,-35
c5_linkguard,P0029_D01,0.6476683937823835,-50
c6_aggressive_redaction,P0029_D01,0.7812061711079944,-109
c1b_presidio_redaction,P0029_D01,0.72,28
c1_direct_redaction,P0029_D02,0.2639593908629442,-54
c2_consistent_pseudonym,P0029_D02,0.5743073047858942,-48
c3_per_doc_pseudonym,P0029_D02,0.5771144278606966,-38
c4_doc_local_anon,P0029_D02,0.2639593908629442,-54
c5_linkguard,P0029_D02,0.658974358974359,-62
c6_aggressive_redaction,P0029_D02,0.8058252427184466,-121
c1b_presidio_redaction,P0029_D02,0.3615560640732265,32
c1_direct_redaction,P0029_D03,0.2872628726287263,-54
c2_consistent_pseudonym,P0029_D03,0.29521276595744683,-40
c3_per_doc_pseudonym,P0029_D03,0.32020997375328086,-30
c4_doc_local_anon,P0029_D03,0.3236459709379128,-35
c5_linkguard,P0029_D03,0.4513031550068587,-63
c6_aggressive_redaction,P0029_D03,0.603988603988604,-90
c1b_presidio_redaction,P0029_D03,0.36645962732919257,13
c1_direct_redaction,P0029_D04,0.2731958762886598,-54
c2_consistent_pseudonym,P0029_D04,0.5959079283887467,-48
c3_per_doc_pseudonym,P0029_D04,0.6338383838383839,-38
c4_doc_local_anon,P0029_D04,0.5466321243523315,-58
c5_linkguard,P0029_D04,0.5770700636942675,-45
c6_aggressive_redaction,P0029_D04,0.7436619718309859,-120
c1b_presidio_redaction,P0029_D04,0.32626619552414604,19
c1_direct_redaction,P0030_D01,0.24220623501199046,-54
c2_consistent_pseudonym,P0030_D01,0.2264150943396226,-40
c3_per_doc_pseudonym,P0030_D01,0.24009324009324007,-30
c4_doc_local_anon,P0030_D01,0.24220623501199046,-54
c5_linkguard,P0030_D01,0.7115613825983313,-49
c6_aggressive_redaction,P0030_D01,0.8480697384806974,-85
c1b_presidio_redaction,P0030_D01,0.3251396648044693,7
c1_direct_redaction,P0030_D02,0.2751322751322751,-54
c2_consistent_pseudonym,P0030_D02,0.2623376623376623,-40
c3_per_doc_pseudonym,P0030_D02,0.27179487179487183,-30
c4_doc_local_anon,P0030_D02,0.2751322751322751,-54
c5_linkguard,P0030_D02,0.5931307793923382,-53
c6_aggressive_redaction,P0030_D02,0.7574931880108992,-76
c1b_presidio_redaction,P0030_D02,0.3234200743494424,-3
c1_direct_redaction,P0030_D03,0.2885714285714286,-54
c2_consistent_pseudonym,P0030_D03,0.2801120448179272,-40
c3_per_doc_pseudonym,P0030_D03,0.2900552486187845,-30
c4_doc_local_anon,P0030_D03,0.2885714285714286,-54
c5_linkguard,P0030_D03,0.38613861386138615,-47
c6_aggressive_redaction,P0030_D03,0.7612809315866085,-67
c1b_presidio_redaction,P0030_D03,0.4402102496714849,7
c1_direct_redaction,P0030_D04,0.26108374384236455,-54
c2_consistent_pseudonym,P0030_D04,0.24939467312348673,-40
c3_per_doc_pseudonym,P0030_D04,0.24880382775119614,-30
c4_doc_local_anon,P0030_D04,0.26108374384236455,-54
c5_linkguard,P0030_D04,0.6549210206561361,-43
c6_aggressive_redaction,P0030_D04,0.7981888745148771,-93
c1b_presidio_redaction,P0030_D04,0.302433371958285,-3
c1_direct_redaction,P0031_D01,0.22675736961451243,-60
c2_consistent_pseudonym,P0031_D01,0.24022346368715086,-47
c3_per_doc_pseudonym,P0031_D01,0.24861878453038677,-37
c4_doc_local_anon,P0031_D01,0.2589285714285714,-46
c5_linkguard,P0031_D01,0.6367924528301887,-94
c6_aggressive_redaction,P0031_D01,0.6513075965130759,-139
c1b_presidio_redaction,P0031_D01,0.3591623036649214,13
c1_direct_redaction,P0031_D02,0.24271844660194175,-60
c2_consistent_pseudonym,P0031_D02,0.2665862484921593,-55
c3_per_doc_pseudonym,P0031_D02,0.27532777115613827,-45
c4_doc_local_anon,P0031_D02,0.24271844660194175,-60
c5_linkguard,P0031_D02,0.5762081784386617,-77
c6_aggressive_redaction,P0031_D02,0.5111695137976346,-123
c1b_presidio_redaction,P0031_D02,0.31058020477815695,-5
c1_direct_redaction,P0031_D03,0.25316455696202533,-60
c2_consistent_pseudonym,P0031_D03,0.3499377334993773,-47
c3_per_doc_pseudonym,P0031_D03,0.3579335793357934,-37
c4_doc_local_anon,P0031_D03,0.37064676616915426,-46
c5_linkguard,P0031_D03,0.37806451612903225,-75
c6_aggressive_redaction,P0031_D03,0.7886393659180977,-93
c1b_presidio_redaction,P0031_D03,0.4959908361970218,23
c1_direct_redaction,P0031_D04,0.22272727272727277,-60
c2_consistent_pseudonym,P0031_D04,0.2519774011299435,-55
c3_per_doc_pseudonym,P0031_D04,0.24469273743016762,-45
c4_doc_local_anon,P0031_D04,0.22272727272727277,-60
c5_linkguard,P0031_D04,0.4537037037037037,-76
c6_aggressive_redaction,P0031_D04,0.5555555555555556,-157
c1b_presidio_redaction,P0031_D04,0.2941176470588235,-5
c1_direct_redaction,P0032_D01,0.2400482509047045,-47
c2_consistent_pseudonym,P0032_D01,0.1952662721893491,-31
c3_per_doc_pseudonym,P0032_D01,0.24912280701754386,-21
c4_doc_local_anon,P0032_D01,0.28470588235294114,-26
c5_linkguard,P0032_D01,0.63,-76
c6_aggressive_redaction,P0032_D01,0.7975708502024291,-135
c1b_presidio_redaction,P0032_D01,0.31333333333333335,24
c1_direct_redaction,P0032_D02,0.24906132665832292,-47
c2_consistent_pseudonym,P0032_D02,0.2736318407960199,-42
c3_per_doc_pseudonym,P0032_D02,0.3095823095823096,-32
c4_doc_local_anon,P0032_D02,0.24906132665832292,-47
c5_linkguard,P0032_D02,0.6514954486345903,-77
c6_aggressive_redaction,P0032_D02,0.8063623789764869,-123
c1b_presidio_redaction,P0032_D02,0.32183908045977017,24
c1_direct_redaction,P0032_D03,0.27710843373493976,-47
c2_consistent_pseudonym,P0032_D03,0.2817824377457405,-31
c3_per_doc_pseudonym,P0032_D03,0.2910737386804657,-21
c4_doc_local_anon,P0032_D03,0.32552083333333337,-26
c5_linkguard,P0032_D03,0.43250688705234164,-68
c6_aggressive_redaction,P0032_D03,0.6728307254623045,-91
c1b_presidio_redaction,P0032_D03,0.34963325183374083,24
c1_direct_redaction,P0032_D04,0.2603773584905661,-47
c2_consistent_pseudonym,P0032_D04,0.27,-42
c3_per_doc_pseudonym,P0032_D04,0.3061728395061728,-32
c4_doc_local_anon,P0032_D04,0.5583756345177665,-54
c5_linkguard,P0032_D04,0.7131882202304738,-61
c6_aggressive_redaction,P0032_D04,0.7681564245810055,-126
c1b_presidio_redaction,P0032_D04,0.29191090269636577,11
