requested_candidate_set_size,candidate_set_size,condition,persona_id,risk_tier,rank,top1,top3,score_true,top_candidate
10,10,original,P0001,T2,2,0,1,0.029562109418753972,P0046
10,10,original,P0002,T3,1,1,1,0.17533999883559945,P0002
10,10,original,P0003,T1,5,0,0,0.006230158576050612,P0117
10,10,original,P0004,T2,1,1,1,0.03648630780792796,P0004
10,10,original,P0006,T1,3,0,1,0.009733121516185354,P0026
10,10,original,P0007,T2,1,1,1,0.04457382862220517,P0007
10,10,original,P0008,T3,1,1,1,0.20103538096513293,P0008
10,10,original,P0009,T1,2,0,1,0.013263265220201728,P0097
10,10,original,P0011,T3,1,1,1,0.16758733641770474,P0011
10,10,original,P0012,T1,1,1,1,0.02004564212451531,P0012
10,10,original,P0013,T2,1,1,1,0.03939085583369263,P0013
10,10,original,P0014,T3,1,1,1,0.20252083855432035,P0014
10,10,original,P0016,T2,1,1,1,0.046403912674181036,P0016
10,10,original,P0017,T3,1,1,1,0.2192348094412657,P0017
10,10,original,P0018,T1,2,0,1,0.010925369030730702,P0057
10,10,original,P0019,T2,1,1,1,0.04413944680470788,P0019
10,10,original,P0021,T1,5,0,0,0.005525814942076261,P0028
10,10,original,P0022,T2,1,1,1,0.05540690267110989,P0022
10,10,original,P0023,T3,1,1,1,0.17948812880841727,P0023
10,10,original,P0024,T1,4,0,0,0.010084657036208549,P0085
10,10,original,P0026,T3,1,1,1,0.1770224015775263,P0026
10,10,original,P0027,T1,9,0,0,0.003281239560829349,P0057
10,10,original,P0028,T2,1,1,1,0.029923329910508147,P0028
10,10,original,P0029,T3,1,1,1,0.19437338578452482,P0029
10,10,original,P0031,T2,1,1,1,0.035609454265039274,P0031
10,10,original,P0032,T3,1,1,1,0.19371387218464198,P0032
10,10,original,P0033,T1,3,0,1,0.008156798735683556,P0018
10,10,original,P0034,T2,1,1,1,0.03980462023737253,P0034
10,10,original,P0036,T1,3,0,1,0.011658659677596304,P0085
10,10,original,P0037,T2,1,1,1,0.058825070979381264,P0037
10,10,original,P0038,T3,1,1,1,0.19098230704749922,P0038
10,10,original,P0039,T1,1,1,1,0.016679525941374253,P0039
10,10,original,P0041,T3,1,1,1,0.16454615664580424,P0041
10,10,original,P0042,T1,4,0,0,0.006582111383856018,P0004
10,10,original,P0043,T2,1,1,1,0.03562367324341253,P0043
10,10,original,P0044,T3,1,1,1,0.20430094236934307,P0044
10,10,original,P0046,T2,1,1,1,0.03322195324480763,P0046
10,10,original,P0047,T3,1,1,1,0.15933643302492737,P0047
10,10,original,P0048,T1,6,0,0,0.008569286501859034,P0056
10,10,original,P0049,T2,1,1,1,0.051965837310159246,P0049
10,10,original,P0051,T1,3,0,1,0.008626134692220452,P0075
10,10,original,P0052,T2,1,1,1,0.044851115406043314,P0052
10,10,original,P0053,T3,1,1,1,0.15530695462827668,P0053
10,10,original,P0054,T1,4,0,0,0.008728655601071927,P0037
10,10,original,P0056,T3,1,1,1,0.20585993387234397,P0056
10,10,original,P0057,T1,3,0,1,0.010158708110073952,P0018
10,10,original,P0058,T2,1,1,1,0.03028974652638174,P0058
10,10,original,P0059,T3,1,1,1,0.1591787914122503,P0059
10,10,original,P0061,T2,1,1,1,0.044451775544704385,P0061
10,10,original,P0062,T3,1,1,1,0.18685705586811857,P0062
10,10,original,P0063,T1,3,0,1,0.006723279449369725,P0056
10,10,original,P0064,T2,1,1,1,0.04494142295701718,P0064
10,10,original,P0066,T1,3,0,1,0.00850518298589059,P0028
10,10,original,P0067,T2,1,1,1,0.03841971261140255,P0067
10,10,original,P0068,T3,1,1,1,0.18966634340299202,P0068
10,10,original,P0069,T1,6,0,0,0.0059700512291935605,P0101
10,10,original,P0071,T3,1,1,1,0.1647067711484059,P0071
10,10,original,P0072,T1,4,0,0,0.013415517493099499,P0034
10,10,original,P0073,T2,1,1,1,0.04968053872684473,P0073
10,10,original,P0074,T3,1,1,1,0.2127402467396522,P0074
10,10,original,P0076,T2,1,1,1,0.03253374852763449,P0076
10,10,original,P0077,T3,1,1,1,0.1889262483290208,P0077
10,10,original,P0078,T1,6,0,0,0.006336916440864503,P0117
10,10,original,P0079,T2,1,1,1,0.030286877662357173,P0079
10,10,original,P0081,T1,1,1,1,0.015599221270379052,P0081
10,10,original,P0082,T2,1,1,1,0.042635205149587865,P0082
10,10,original,P0083,T3,1,1,1,0.180854616298908,P0083
10,10,original,P0084,T1,3,0,1,0.015084765049706465,P0080
10,10,original,P0086,T3,1,1,1,0.2203706810201261,P0086
10,10,original,P0087,T1,1,1,1,0.01918007888711381,P0087
10,10,original,P0088,T2,1,1,1,0.04890595687533084,P0088
10,10,original,P0089,T3,1,1,1,0.1504774059589303,P0089
10,10,original,P0091,T2,1,1,1,0.03435420336963014,P0091
10,10,original,P0092,T3,1,1,1,0.15099244285347016,P0092
10,10,original,P0093,T1,4,0,0,0.016684154005724625,P0101
10,10,original,P0094,T2,1,1,1,0.037305162055108206,P0094
10,10,original,P0096,T1,2,0,1,0.013566977694047402,P0022
10,10,original,P0097,T2,1,1,1,0.04607570203482447,P0097
10,10,original,P0098,T3,1,1,1,0.1954111539569638,P0098
10,10,original,P0099,T1,2,0,1,0.012243164450247954,P0014
10,10,original,P0101,T3,1,1,1,0.193950764415772,P0101
10,10,original,P0102,T1,6,0,0,0.005772668957445916,P0004
10,10,original,P0103,T2,1,1,1,0.047659725033245906,P0103
10,10,original,P0104,T3,1,1,1,0.20628874328265434,P0104
10,10,original,P0106,T2,1,1,1,0.04232453146758275,P0106
10,10,original,P0107,T3,1,1,1,0.18416267845042303,P0107
10,10,original,P0108,T1,5,0,0,0.008751356000543662,P0101
10,10,original,P0109,T2,1,1,1,0.04168965174698501,P0109
10,10,original,P0111,T1,7,0,0,0.007837548387637833,P0116
10,10,original,P0112,T2,1,1,1,0.04140815067788156,P0112
10,10,original,P0113,T3,1,1,1,0.1795672279214606,P0113
10,10,original,P0114,T1,7,0,0,0.0030434313833892553,P0009
10,10,original,P0116,T3,1,1,1,0.17845951650532507,P0116
10,10,original,P0117,T1,1,1,1,0.02050790990629924,P0117
10,10,original,P0118,T2,1,1,1,0.04075266532516294,P0118
10,10,original,P0119,T3,1,1,1,0.17514424922988653,P0119
20,20,c1_direct_redaction,P0001,T2,3,0,1,0.0330781019588746,P0109
20,20,c1_direct_redaction,P0002,T3,1,1,1,0.1868622392364428,P0002
20,20,c1_direct_redaction,P0003,T1,12,0,0,0.006563664062993275,P0117
20,20,c1_direct_redaction,P0004,T2,1,1,1,0.045493070232724336,P0004
20,20,c1_direct_redaction,P0006,T1,4,0,0,0.011222404822474575,P0035
20,20,c1_direct_redaction,P0007,T2,1,1,1,0.045816472384992805,P0007
20,20,c1_direct_redaction,P0008,T3,1,1,1,0.21200473781910087,P0008
20,20,c1_direct_redaction,P0009,T1,2,0,1,0.012614878000842879,P0097
20,20,c1_direct_redaction,P0011,T3,1,1,1,0.1797195198150892,P0011
20,20,c1_direct_redaction,P0012,T1,2,0,1,0.023320520511461988,P0080
20,20,c1_direct_redaction,P0013,T2,1,1,1,0.04331095541445483,P0013
20,20,c1_direct_redaction,P0014,T3,1,1,1,0.2101142200639805,P0014
20,20,c1_direct_redaction,P0016,T2,1,1,1,0.056903984764882565,P0016
20,20,c1_direct_redaction,P0017,T3,1,1,1,0.22085599329009248,P0017
20,20,c1_direct_redaction,P0018,T1,6,0,0,0.011042734493224961,P0080
20,20,c1_direct_redaction,P0019,T2,1,1,1,0.04858668925541816,P0019
20,20,c1_direct_redaction,P0021,T1,10,0,0,0.006883411616802428,P0117
20,20,c1_direct_redaction,P0022,T2,1,1,1,0.05617932013725643,P0022
20,20,c1_direct_redaction,P0023,T3,1,1,1,0.18756731354231468,P0023
20,20,c1_direct_redaction,P0024,T1,8,0,0,0.011377880559241256,P0085
20,20,c1_direct_redaction,P0026,T3,1,1,1,0.19050153395108532,P0026
20,20,c1_direct_redaction,P0027,T1,15,0,0,0.005004647659819499,P0057
20,20,c1_direct_redaction,P0028,T2,1,1,1,0.02945600940811521,P0028
20,20,c1_direct_redaction,P0029,T3,1,1,1,0.2002735942127112,P0029
20,20,c1_direct_redaction,P0031,T2,1,1,1,0.036316902477780036,P0031
20,20,c1_direct_redaction,P0032,T3,1,1,1,0.19141349154281315,P0032
20,20,c1_direct_redaction,P0033,T1,3,0,1,0.007388345575335187,P0018
20,20,c1_direct_redaction,P0034,T2,1,1,1,0.041471652664266605,P0034
20,20,c1_direct_redaction,P0036,T1,12,0,0,0.006384818320537141,P0035
20,20,c1_direct_redaction,P0037,T2,1,1,1,0.053913766746702,P0037
20,20,c1_direct_redaction,P0038,T3,1,1,1,0.20461052986103595,P0038
20,20,c1_direct_redaction,P0039,T1,3,0,1,0.014161146051329367,P0075
20,20,c1_direct_redaction,P0041,T3,1,1,1,0.17257856355997878,P0041
20,20,c1_direct_redaction,P0042,T1,7,0,0,0.007138947277290076,P0080
20,20,c1_direct_redaction,P0043,T2,1,1,1,0.04453720119126447,P0043
20,20,c1_direct_redaction,P0044,T3,1,1,1,0.2247199830396955,P0044
20,20,c1_direct_redaction,P0046,T2,1,1,1,0.03632791229057744,P0046
20,20,c1_direct_redaction,P0047,T3,1,1,1,0.16858989860902923,P0047
20,20,c1_direct_redaction,P0048,T1,9,0,0,0.008476482911303701,P0056
20,20,c1_direct_redaction,P0049,T2,1,1,1,0.0553640837420381,P0049
20,20,c1_direct_redaction,P0051,T1,7,0,0,0.008134699610460228,P0097
20,20,c1_direct_redaction,P0052,T2,2,0,1,0.04205561744394703,P0085
20,20,c1_direct_redaction,P0053,T3,1,1,1,0.18114490940013253,P0053
20,20,c1_direct_redaction,P0054,T1,9,0,0,0.008525706269500857,P0037
20,20,c1_direct_redaction,P0056,T3,1,1,1,0.21471359978636229,P0056
20,20,c1_direct_redaction,P0057,T1,3,0,1,0.01065908119870763,P0026
20,20,c1_direct_redaction,P0058,T2,1,1,1,0.03980534411875472,P0058
20,20,c1_direct_redaction,P0059,T3,1,1,1,0.1585403824513714,P0059
20,20,c1_direct_redaction,P0061,T2,1,1,1,0.05112898248912571,P0061
20,20,c1_direct_redaction,P0062,T3,1,1,1,0.18892916762190584,P0062
20,20,c1_direct_redaction,P0063,T1,9,0,0,0.008617107526048958,P0056
20,20,c1_direct_redaction,P0064,T2,1,1,1,0.05668990050806649,P0064
20,20,c1_direct_redaction,P0066,T1,6,0,0,0.009494248226683414,P0115
20,20,c1_direct_redaction,P0067,T2,1,1,1,0.04294020069288,P0067
20,20,c1_direct_redaction,P0068,T3,1,1,1,0.20475348304437213,P0068
20,20,c1_direct_redaction,P0069,T1,11,0,0,0.007616199908793605,P0058
20,20,c1_direct_redaction,P0071,T3,1,1,1,0.1752487247022349,P0071
20,20,c1_direct_redaction,P0072,T1,9,0,0,0.012375878858955375,P0109
20,20,c1_direct_redaction,P0073,T2,1,1,1,0.05100690119184426,P0073
20,20,c1_direct_redaction,P0074,T3,1,1,1,0.20088826347539065,P0074
20,20,c1_direct_redaction,P0076,T2,1,1,1,0.037367192856185075,P0076
20,20,c1_direct_redaction,P0077,T3,1,1,1,0.21000830278607138,P0077
20,20,c1_direct_redaction,P0078,T1,9,0,0,0.006161974234029187,P0117
20,20,c1_direct_redaction,P0079,T2,1,1,1,0.03603331250393039,P0079
20,20,c1_direct_redaction,P0081,T1,6,0,0,0.011006338665525577,P0056
20,20,c1_direct_redaction,P0082,T2,1,1,1,0.04244021862996944,P0082
20,20,c1_direct_redaction,P0083,T3,1,1,1,0.19204970422688525,P0083
20,20,c1_direct_redaction,P0084,T1,3,0,1,0.020286574076795766,P0080
20,20,c1_direct_redaction,P0086,T3,1,1,1,0.22489522960345745,P0086
20,20,c1_direct_redaction,P0087,T1,4,0,0,0.01688661580932055,P0085
20,20,c1_direct_redaction,P0088,T2,1,1,1,0.057192784443899296,P0088
20,20,c1_direct_redaction,P0089,T3,1,1,1,0.15004997060638273,P0089
20,20,c1_direct_redaction,P0091,T2,1,1,1,0.040283977229014875,P0091
20,20,c1_direct_redaction,P0092,T3,1,1,1,0.1683415021275656,P0092
20,20,c1_direct_redaction,P0093,T1,4,0,0,0.017188382849395882,P0101
20,20,c1_direct_redaction,P0094,T2,1,1,1,0.04008505713362465,P0094
20,20,c1_direct_redaction,P0096,T1,5,0,0,0.013684269113429556,P0010
20,20,c1_direct_redaction,P0097,T2,1,1,1,0.04311390138274385,P0097
20,20,c1_direct_redaction,P0098,T3,1,1,1,0.20290713574133853,P0098
20,20,c1_direct_redaction,P0099,T1,7,0,0,0.011365578272378668,P0097
20,20,c1_direct_redaction,P0101,T3,1,1,1,0.20112006263968865,P0101
20,20,c1_direct_redaction,P0102,T1,9,0,0,0.00606440110271591,P0004
20,20,c1_direct_redaction,P0103,T2,1,1,1,0.04989635916724201,P0103
20,20,c1_direct_redaction,P0104,T3,1,1,1,0.2202759108046252,P0104
20,20,c1_direct_redaction,P0106,T2,1,1,1,0.04837810523137218,P0106
20,20,c1_direct_redaction,P0107,T3,1,1,1,0.19848866685861297,P0107
20,20,c1_direct_redaction,P0108,T1,10,0,0,0.007443454195350562,P0080
20,20,c1_direct_redaction,P0109,T2,1,1,1,0.04511170672409395,P0109
20,20,c1_direct_redaction,P0111,T1,6,0,0,0.01068253652320012,P0116
20,20,c1_direct_redaction,P0112,T2,1,1,1,0.046251579866172475,P0112
20,20,c1_direct_redaction,P0113,T3,1,1,1,0.1875054574048892,P0113
20,20,c1_direct_redaction,P0114,T1,15,0,0,0.004007998821330095,P0009
20,20,c1_direct_redaction,P0116,T3,1,1,1,0.19586472240536973,P0116
20,20,c1_direct_redaction,P0117,T1,2,0,1,0.018268734810810698,P0097
20,20,c1_direct_redaction,P0118,T2,1,1,1,0.04024592244590522,P0118
20,20,c1_direct_redaction,P0119,T3,1,1,1,0.17273479564182392,P0119
20,20,c1b_presidio_redaction,P0001,T2,3,0,1,0.031301675762878914,P0109
20,20,c1b_presidio_redaction,P0002,T3,1,1,1,0.1627887394886261,P0002
20,20,c1b_presidio_redaction,P0003,T1,12,0,0,0.006536555730792653,P0117
20,20,c1b_presidio_redaction,P0004,T2,1,1,1,0.03776214735541551,P0004
20,20,c1b_presidio_redaction,P0006,T1,6,0,0,0.009397473028104626,P0035
20,20,c1b_presidio_redaction,P0007,T2,1,1,1,0.03813241879634771,P0007
20,20,c1b_presidio_redaction,P0008,T3,1,1,1,0.19641248472430048,P0008
20,20,c1b_presidio_redaction,P0009,T1,2,0,1,0.01260773984500216,P0097
20,20,c1b_presidio_redaction,P0011,T3,1,1,1,0.17345568745476894,P0011
20,20,c1b_presidio_redaction,P0012,T1,2,0,1,0.023223875006742424,P0080
20,20,c1b_presidio_redaction,P0013,T2,1,1,1,0.03449225382787007,P0013
20,20,c1b_presidio_redaction,P0014,T3,1,1,1,0.1750205168211824,P0014
20,20,c1b_presidio_redaction,P0016,T2,2,0,1,0.051162899066850225,P0072
20,20,c1b_presidio_redaction,P0017,T3,1,1,1,0.21987675566870563,P0017
20,20,c1b_presidio_redaction,P0018,T1,6,0,0,0.009408712138978205,P0080
20,20,c1b_presidio_redaction,P0019,T2,2,0,1,0.035219945434608525,P0081
20,20,c1b_presidio_redaction,P0021,T1,10,0,0,0.006855181174843072,P0117
20,20,c1b_presidio_redaction,P0022,T2,1,1,1,0.054289879210272785,P0022
20,20,c1b_presidio_redaction,P0023,T3,1,1,1,0.17079230070042414,P0023
20,20,c1b_presidio_redaction,P0024,T1,11,0,0,0.004490557117589053,P0044
20,20,c1b_presidio_redaction,P0026,T3,1,1,1,0.1710357092213014,P0026
20,20,c1b_presidio_redaction,P0027,T1,15,0,0,0.0035604567838787822,P0057
20,20,c1b_presidio_redaction,P0028,T2,3,0,1,0.022609250885692277,P0119
20,20,c1b_presidio_redaction,P0029,T3,1,1,1,0.1787939052100325,P0029
20,20,c1b_presidio_redaction,P0031,T2,1,1,1,0.034862258105442426,P0031
20,20,c1b_presidio_redaction,P0032,T3,1,1,1,0.18095555747736158,P0032
20,20,c1b_presidio_redaction,P0033,T1,7,0,0,0.0056572991081108425,P0018
20,20,c1b_presidio_redaction,P0034,T2,1,1,1,0.03448696945980382,P0034
20,20,c1b_presidio_redaction,P0036,T1,16,0,0,0.0018308578731544047,P0035
20,20,c1b_presidio_redaction,P0037,T2,1,1,1,0.05200264332186582,P0037
20,20,c1b_presidio_redaction,P0038,T3,1,1,1,0.17533512588343447,P0038
20,20,c1b_presidio_redaction,P0039,T1,4,0,0,0.0069922074070304,P0075
20,20,c1b_presidio_redaction,P0041,T3,1,1,1,0.15510823964070672,P0041
20,20,c1b_presidio_redaction,P0042,T1,10,0,0,0.00552047646424521,P0080
20,20,c1b_presidio_redaction,P0043,T2,1,1,1,0.03987334578061232,P0043
20,20,c1b_presidio_redaction,P0044,T3,1,1,1,0.2165514839008383,P0044
20,20,c1b_presidio_redaction,P0046,T2,1,1,1,0.03456701887905006,P0046
20,20,c1b_presidio_redaction,P0047,T3,1,1,1,0.1569252531648673,P0047
20,20,c1b_presidio_redaction,P0048,T1,12,0,0,0.004710231995342597,P0056
20,20,c1b_presidio_redaction,P0049,T2,2,0,1,0.045876540710782586,P0080
20,20,c1b_presidio_redaction,P0051,T1,7,0,0,0.00823297022534156,P0097
20,20,c1b_presidio_redaction,P0052,T2,3,0,1,0.028904439474488536,P0085
20,20,c1b_presidio_redaction,P0053,T3,1,1,1,0.1515436066499094,P0053
20,20,c1b_presidio_redaction,P0054,T1,12,0,0,0.0070154862420584,P0037
20,20,c1b_presidio_redaction,P0056,T3,1,1,1,0.19676286840262136,P0056
20,20,c1b_presidio_redaction,P0057,T1,5,0,0,0.00895342307172147,P0075
20,20,c1b_presidio_redaction,P0058,T2,1,1,1,0.02699824875227122,P0058
20,20,c1b_presidio_redaction,P0059,T3,1,1,1,0.13166505502965595,P0059
20,20,c1b_presidio_redaction,P0061,T2,1,1,1,0.04283021698433598,P0061
20,20,c1b_presidio_redaction,P0062,T3,1,1,1,0.16658647372592303,P0062
20,20,c1b_presidio_redaction,P0063,T1,16,0,0,0.004111129057436952,P0056
20,20,c1b_presidio_redaction,P0064,T2,1,1,1,0.028677780330933204,P0064
20,20,c1b_presidio_redaction,P0066,T1,11,0,0,0.005844337688102808,P0115
20,20,c1b_presidio_redaction,P0067,T2,4,0,0,0.024923157263581748,P0064
20,20,c1b_presidio_redaction,P0068,T3,1,1,1,0.18408807209604516,P0068
20,20,c1b_presidio_redaction,P0069,T1,18,0,0,0.0009599870872094525,P0039
20,20,c1b_presidio_redaction,P0071,T3,1,1,1,0.17069797534225867,P0071
20,20,c1b_presidio_redaction,P0072,T1,12,0,0,0.007472590909200273,P0056
20,20,c1b_presidio_redaction,P0073,T2,1,1,1,0.0401079255989567,P0073
20,20,c1b_presidio_redaction,P0074,T3,1,1,1,0.19287039681412774,P0074
20,20,c1b_presidio_redaction,P0076,T2,1,1,1,0.030380476199784255,P0076
20,20,c1b_presidio_redaction,P0077,T3,1,1,1,0.1874341464876534,P0077
20,20,c1b_presidio_redaction,P0078,T1,9,0,0,0.006136817247311908,P0117
20,20,c1b_presidio_redaction,P0079,T2,1,1,1,0.029738614664553468,P0079
20,20,c1b_presidio_redaction,P0081,T1,7,0,0,0.008154485154919596,P0056
20,20,c1b_presidio_redaction,P0082,T2,1,1,1,0.03441041682979675,P0082
20,20,c1b_presidio_redaction,P0083,T3,1,1,1,0.18732805144251213,P0083
20,20,c1b_presidio_redaction,P0084,T1,3,0,1,0.01854545980630768,P0080
20,20,c1b_presidio_redaction,P0086,T3,1,1,1,0.21821713364843337,P0086
20,20,c1b_presidio_redaction,P0087,T1,4,0,0,0.013033911298254472,P0085
20,20,c1b_presidio_redaction,P0088,T2,1,1,1,0.054055996127973564,P0088
20,20,c1b_presidio_redaction,P0089,T3,1,1,1,0.14030624621433951,P0089
20,20,c1b_presidio_redaction,P0091,T2,3,0,1,0.03274194533652743,P0101
20,20,c1b_presidio_redaction,P0092,T3,1,1,1,0.1544053521678029,P0092
20,20,c1b_presidio_redaction,P0093,T1,6,0,0,0.010770861939442829,P0101
20,20,c1b_presidio_redaction,P0094,T2,2,0,1,0.02376391257552423,P0098
20,20,c1b_presidio_redaction,P0096,T1,6,0,0,0.012227279646479235,P0010
20,20,c1b_presidio_redaction,P0097,T2,1,1,1,0.03389417500713722,P0097
20,20,c1b_presidio_redaction,P0098,T3,1,1,1,0.20197918453986038,P0098
20,20,c1b_presidio_redaction,P0099,T1,7,0,0,0.011334693475670461,P0097
20,20,c1b_presidio_redaction,P0101,T3,1,1,1,0.1810392859809502,P0101
20,20,c1b_presidio_redaction,P0102,T1,13,0,0,0.003858903011323944,P0116
20,20,c1b_presidio_redaction,P0103,T2,1,1,1,0.04124403064361882,P0103
20,20,c1b_presidio_redaction,P0104,T3,1,1,1,0.2192818232212412,P0104
20,20,c1b_presidio_redaction,P0106,T2,1,1,1,0.04203704490600689,P0106
20,20,c1b_presidio_redaction,P0107,T3,1,1,1,0.18064615043446197,P0107
20,20,c1b_presidio_redaction,P0108,T1,12,0,0,0.005528848176623691,P0080
20,20,c1b_presidio_redaction,P0109,T2,1,1,1,0.03252871114377725,P0109
20,20,c1b_presidio_redaction,P0111,T1,11,0,0,0.003789527312944943,P0044
20,20,c1b_presidio_redaction,P0112,T2,1,1,1,0.03877789689593394,P0112
20,20,c1b_presidio_redaction,P0113,T3,1,1,1,0.1767703132036496,P0113
20,20,c1b_presidio_redaction,P0114,T1,15,0,0,0.003991383143184578,P0009
20,20,c1b_presidio_redaction,P0116,T3,1,1,1,0.19497844587132931,P0116
20,20,c1b_presidio_redaction,P0117,T1,2,0,1,0.018193408243035822,P0097
20,20,c1b_presidio_redaction,P0118,T2,1,1,1,0.02804170346527706,P0118
20,20,c1b_presidio_redaction,P0119,T3,1,1,1,0.15396238153965455,P0119
20,20,c2_consistent_pseudonym,P0001,T2,13,0,0,0.006423124947244282,P0115
20,20,c2_consistent_pseudonym,P0002,T3,1,1,1,0.155491685740922,P0002
20,20,c2_consistent_pseudonym,P0003,T1,12,0,0,0.006536555730792653,P0117
20,20,c2_consistent_pseudonym,P0004,T2,3,0,1,0.012766938403389336,P0044
20,20,c2_consistent_pseudonym,P0006,T1,4,0,0,0.011176327512325617,P0035
20,20,c2_consistent_pseudonym,P0007,T2,7,0,0,0.013713192365390843,P0032
20,20,c2_consistent_pseudonym,P0008,T3,1,1,1,0.15353982058281168,P0008
20,20,c2_consistent_pseudonym,P0009,T1,2,0,1,0.012562760287497178,P0097
20,20,c2_consistent_pseudonym,P0011,T3,1,1,1,0.15494028997443163,P0011
20,20,c2_consistent_pseudonym,P0012,T1,2,0,1,0.023223875006742424,P0080
20,20,c2_consistent_pseudonym,P0013,T2,5,0,0,0.013997463801489866,P0107
20,20,c2_consistent_pseudonym,P0014,T3,1,1,1,0.17127429394654883,P0014
20,20,c2_consistent_pseudonym,P0016,T2,5,0,0,0.014934018435000558,P0072
20,20,c2_consistent_pseudonym,P0017,T3,1,1,1,0.180592964807808,P0017
20,20,c2_consistent_pseudonym,P0018,T1,6,0,0,0.01099711031751809,P0080
20,20,c2_consistent_pseudonym,P0019,T2,2,0,1,0.02243560403622953,P0072
20,20,c2_consistent_pseudonym,P0021,T1,10,0,0,0.006855181174843072,P0117
20,20,c2_consistent_pseudonym,P0022,T2,9,0,0,0.01037591070093125,P0030
20,20,c2_consistent_pseudonym,P0023,T3,1,1,1,0.15172566234492663,P0023
20,20,c2_consistent_pseudonym,P0024,T1,8,0,0,0.01133095378953623,P0085
20,20,c2_consistent_pseudonym,P0026,T3,1,1,1,0.1501670879975931,P0026
20,20,c2_consistent_pseudonym,P0027,T1,15,0,0,0.00498392157514852,P0057
20,20,c2_consistent_pseudonym,P0028,T2,8,0,0,0.010469722219242186,P0103
20,20,c2_consistent_pseudonym,P0029,T3,1,1,1,0.17431329679329083,P0029
20,20,c2_consistent_pseudonym,P0031,T2,19,0,0,0.0018544479607796162,P0030
20,20,c2_consistent_pseudonym,P0032,T3,1,1,1,0.15972209552817046,P0032
20,20,c2_consistent_pseudonym,P0033,T1,3,0,1,0.007358270066167011,P0018
20,20,c2_consistent_pseudonym,P0034,T2,4,0,0,0.019583937592285296,P0050
20,20,c2_consistent_pseudonym,P0036,T1,12,0,0,0.006358581879713945,P0035
20,20,c2_consistent_pseudonym,P0037,T2,2,0,1,0.020776015702795657,P0014
20,20,c2_consistent_pseudonym,P0038,T3,1,1,1,0.15853657472083252,P0038
20,20,c2_consistent_pseudonym,P0039,T1,3,0,1,0.014103961812146727,P0075
20,20,c2_consistent_pseudonym,P0041,T3,1,1,1,0.14368884926517073,P0041
20,20,c2_consistent_pseudonym,P0042,T1,7,0,0,0.007109564837800513,P0080
20,20,c2_consistent_pseudonym,P0043,T2,11,0,0,0.013638809492272046,P0050
20,20,c2_consistent_pseudonym,P0044,T3,1,1,1,0.1912534648360313,P0044
20,20,c2_consistent_pseudonym,P0046,T2,16,0,0,0.010016551661776544,P0037
20,20,c2_consistent_pseudonym,P0047,T3,1,1,1,0.1426300699432583,P0047
20,20,c2_consistent_pseudonym,P0048,T1,9,0,0,0.008441987097534801,P0056
20,20,c2_consistent_pseudonym,P0049,T2,7,0,0,0.010907874963041743,P0080
20,20,c2_consistent_pseudonym,P0051,T1,7,0,0,0.008101062829484635,P0097
20,20,c2_consistent_pseudonym,P0052,T2,4,0,0,0.01695206329194446,P0085
20,20,c2_consistent_pseudonym,P0053,T3,1,1,1,0.1450337762253862,P0053
20,20,c2_consistent_pseudonym,P0054,T1,9,0,0,0.008490597890788295,P0037
20,20,c2_consistent_pseudonym,P0056,T3,1,1,1,0.17642994387846692,P0056
20,20,c2_consistent_pseudonym,P0057,T1,3,0,1,0.010615142280391588,P0026
20,20,c2_consistent_pseudonym,P0058,T2,6,0,0,0.01471164398863537,P0109
20,20,c2_consistent_pseudonym,P0059,T3,1,1,1,0.12661272884319902,P0059
20,20,c2_consistent_pseudonym,P0061,T2,1,1,1,0.025599819207986006,P0061
20,20,c2_consistent_pseudonym,P0062,T3,1,1,1,0.15896960431261317,P0062
20,20,c2_consistent_pseudonym,P0063,T1,9,0,0,0.008581526438484716,P0056
20,20,c2_consistent_pseudonym,P0064,T2,5,0,0,0.016252200229459023,P0061
20,20,c2_consistent_pseudonym,P0066,T1,6,0,0,0.009454856861003546,P0115
20,20,c2_consistent_pseudonym,P0067,T2,10,0,0,0.010713033418053547,P0044
20,20,c2_consistent_pseudonym,P0068,T3,1,1,1,0.17658983714484397,P0068
20,20,c2_consistent_pseudonym,P0069,T1,11,0,0,0.007585460622363038,P0058
20,20,c2_consistent_pseudonym,P0071,T3,1,1,1,0.1322540379886666,P0071
20,20,c2_consistent_pseudonym,P0072,T1,9,0,0,0.012325783534624915,P0109
20,20,c2_consistent_pseudonym,P0073,T2,3,0,1,0.017282598342030213,P0109
20,20,c2_consistent_pseudonym,P0074,T3,1,1,1,0.16785036467969533,P0074
20,20,c2_consistent_pseudonym,P0076,T2,10,0,0,0.010846705280348487,P0051
20,20,c2_consistent_pseudonym,P0077,T3,1,1,1,0.17475781475227684,P0077
20,20,c2_consistent_pseudonym,P0078,T1,9,0,0,0.006136817247311908,P0117
20,20,c2_consistent_pseudonym,P0079,T2,8,0,0,0.012610535614638466,P0050
20,20,c2_consistent_pseudonym,P0081,T1,6,0,0,0.010961248394968346,P0056
20,20,c2_consistent_pseudonym,P0082,T2,6,0,0,0.01249565360367932,P0014
20,20,c2_consistent_pseudonym,P0083,T3,1,1,1,0.15275432095429994,P0083
20,20,c2_consistent_pseudonym,P0084,T1,3,0,1,0.020202295444950023,P0080
20,20,c2_consistent_pseudonym,P0086,T3,1,1,1,0.16231316880682958,P0086
